,X_WGS84,Y_WGS84,grass
1293,-106.356529,35.832654,1
2085,-106.345561,35.14672,1
1220,-106.345,28.8636,1
1064,-106.344087,35.037053,1
1179,-106.3385,37.6849,1
2103,-106.31088,40.86506,1
3012,-106.293279,35.789049,1
936,-106.28685,37.38597,1
1515,-106.27113,40.71385,1
2161,-106.268925,35.763597,1
1188,-106.2665,38.8047,1
636,-106.263206,35.77803,1
1542,-106.262948,37.072231,1
2915,-106.2477,37.61272,1
2963,-106.239067,32.795228,1
1336,-106.223673,35.86003,1
3586,-106.223076,35.860217,1
2269,-106.219934,36.989714,1
1720,-106.179,35.615,1
3456,-106.174832,35.567461,1
2259,-106.174133,38.705178,1
2490,-106.165907,35.61456,1
965,-106.160696,37.049434,1
2556,-106.148342,45.569166,1
1562,-106.139294,38.933444,1
2126,-106.139222,38.933444,1
948,-106.138905,38.909118,1
1526,-106.12565,38.55778,1
933,-106.117936,35.609562,1
1504,-106.114687,36.832985,1
1243,-106.114658,36.832913,1
2104,-106.1141,40.262,1
1207,-106.109239,28.587448,1
2150,-106.10279,40.07305,1
520,-106.101425,35.976978,1
1042,-106.100429,37.582057,1
2092,-106.1,41.3,1
1572,-106.08,35.743,1
2124,-106.067869,39.028096,1
158,-106.056253,35.6199,1
2351,-106.03863,39.335544,1
2120,-106.01532,39.21443,1
1296,-106.014109,33.351015,1
3298,-106.007792,50.242975,1
207,-105.988434,35.709074,1
959,-105.9853,37.172223,1
1193,-105.978,44.1324,1
1185,-105.9476,43.6718,1
1010,-105.947028,35.684671,1
898,-105.934341,35.528592,1
478,-105.92713,33.692847,1
1486,-105.924942,35.553463,1
459,-105.924897,33.114842,1
918,-105.904442,32.976412,1
261,-105.879058,31.826638,1
162,-105.871558,32.944828,1
982,-105.868167,35.981967,1
2115,-105.85446,40.27953,1
1503,-105.84828,32.963495,1
2428,-105.848,40.9084,1
1365,-105.8329404,45.76069578,1
919,-105.830197,33.488115,1
2921,-105.828371,37.112527,1
2158,-105.8113,35.909467,1
979,-105.80654,38.187727,1
619,-105.789404,32.55045,1
1519,-105.78843,37.98771,1
1202,-105.7861,32.4941,1
949,-105.78016,39.01619,1
725,-105.771707,34.422781,1
1363,-105.77124,34.422781,1
2507,-105.767254,35.569622,1
272,-105.743933,32.943092,1
1358,-105.741072,42.841797,1
1203,-105.7371,41.1244,1
721,-105.7257372,44.90946105,1
1269,-105.72552,35.67142,1
941,-105.71953,37.97611,1
565,-105.710949,33.952038,1
1277,-105.707571,33.549558,1
1250,-105.703121,33.930742,1
1158,-105.699837,34.104931,1
1175,-105.6913,39.3393,1
1320,-105.689139,35.550564,1
1706,-105.686,36.657,1
588,-105.685659,36.613556,1
730,-105.6775452,46.51969376,1
1157,-105.669342,32.963438,1
2491,-105.667,32.757,1
1548,-105.664614,37.989163,1
2136,-105.659896,37.990118,1
980,-105.655917,35.779067,1
1736,-105.62402,42.4073,1
2567,-105.62401,42.4073,1
2159,-105.620317,35.630883,1
1485,-105.60999,41.419023,1
2593,-105.607077,41.329751,1
1279,-105.59004,36.565529,1
1686,-105.5892,43.4207,1
2144,-105.589171,39.904986,1
1516,-105.58379,38.4026,1
1540,-105.573159,38.166953,1
2137,-105.573134,38.166953,1
2497,-105.571478,36.591541,1
2146,-105.566128,40.208872,1
1371,-105.562965,35.430697,1
2060,-105.559812,40.36355,1
2145,-105.55044,37.618039,1
262,-105.55024,32.524977,1
1604,-105.548557,40.691067,1
2257,-105.548555,40.691059,1
917,-105.547211,32.532894,1
1162,-105.545312,32.917147,1
1096,-105.545,32.77,1
3458,-105.5451,32.77,1
2941,-105.544547,32.917675,1
2566,-105.5399098,46.41220493,1
400,-105.533,32.775,1
2488,-105.512323,32.76307847,1
962,-105.510971,38.172477,1
1249,-105.510082,33.473898,1
900,-105.499788,37.752947,1
974,-105.498686,40.352909,1
1229,-105.498017,26.448555,1
2355,-105.495447,39.270384,1
2487,-105.4793,35.57425,1
952,-105.470425,39.149781,1
239,-105.469966,32.460206,1
1015,-105.469963,32.460187,1
1345,-105.465947,40.678446,1
968,-105.464452,39.91776,1
1551,-105.46444,39.91776,1
1636,-105.460237,39.136733,1
2430,-105.4552,39.9789,1
2918,-105.441537,40.202495,1
1173,-105.4393,36.9528,1
2502,-105.423003,36.27556,1
3453,-105.4225,35.5145,1
2361,-105.41666,39.61666,1
1639,-105.416659,39.616664,1
2493,-105.4153,37.6736,1
1170,-105.399,39.7478,1
1513,-105.37515,37.71903,1
1097,-105.3714,37.7022,1
1344,-105.369084,39.658566,1
3616,-105.364621,39.654469,1
1346,-105.362594,40.003825,1
2426,-105.3504,36.8359,1
1531,-105.342778,39.92831,1
2897,-105.342445,39.92831,1
2916,-105.33889,40.43246,1
458,-105.337551,35.259617,1
985,-105.313922,40.705495,1
443,-105.310508,40.689492,1
927,-105.31,34.99,1
3462,-105.300693,36.001837,1
3167,-105.297461,40.071898,1
2068,-105.297257,40.227082,1
1517,-105.29573,40.70143,1
2902,-105.295255,38.908029,1
2141,-105.292912,38.913352,1
1541,-105.29147,38.916041,1
1488,-105.290274,40.211655,1
950,-105.286097,38.913657,1
2048,-105.286003,40.109303,1
2476,-105.282999,39.984873,1
1825,-105.282525,39.986667,1
932,-105.271887,39.898774,1
3255,-105.270236,40.211299,1
585,-105.261456,35.62341,1
1268,-105.2568,42.233,1
2482,-105.249194,36.882694,1
2506,-105.2458,36.7583,1
2358,-105.235154,39.61433,1
1546,-105.228281,38.3265,1
211,-105.228118,40.424059,1
2098,-105.22725,36.986,1
2362,-105.223126,39.743737,1
1544,-105.221784,39.878066,1
1038,-105.219397,39.985705,1
2062,-105.21909,49.217697,1
1025,-105.219064,50.023847,1
147,-105.211657,40.030813,1
1824,-105.204991,39.90583,1
929,-105.201492,36.538094,1
2536,-105.19998,41.892889,1
1705,-105.199833,39.666616,1
153,-105.198869,39.900515,1
970,-105.197015,40.591792,1
2901,-105.190944,39.890302,1
1044,-105.18958,39.69503,1
2817,-105.185988,40.603824,1
923,-105.182337,35.65213,1
2114,-105.179318,39.894781,1
1538,-105.17554,40.76249,1
1497,-105.173651,39.970484,1
524,-105.170822,32.891483,1
508,-105.170166,39.668162,1
594,-105.168825,35.889509,1
3390,-105.159426,40.01828,1
1534,-105.155828,40.611368,1
1506,-105.153528,36.898222,1
1829,-105.152141,40.564859,1
2905,-105.144689,39.577855,1
2484,-105.134028,36.548695,1
566,-105.1315,40.47981,1
1253,-105.13151,40.47981,1
3262,-105.116235,40.480168,1
575,-105.11017,34.13268,1
1035,-105.109927,39.870097,1
1579,-105.10827,39.55175,1
2357,-105.10056,39.26028,1
431,-105.099111,39.550164,1
995,-105.09911,39.55016,1
2073,-105.095961,40.602882,1
1116,-105.090783,39.063444,1
429,-105.088871,39.9498,1
2129,-105.087331,39.549546,1
1061,-105.084396,40.943877,1
467,-105.08026,40.599039,1
1359,-105.076454,33.66372,1
1270,-105.0748,23.8853,1
2360,-105.074173,39.438114,1
2128,-105.073626,37.32029,1
2930,-105.063325,39.429538,1
1591,-105.057289,40.952287,1
2278,-105.057219,40.952253,1
208,-105.053742,39.454595,1
2359,-105.048042,39.779316,1
3168,-105.046244,39.651586,1
1298,-105.035453,38.938337,1
3257,-105.032919,40.574131,1
2122,-105.023717,38.811248,1
1049,-105.020525,40.562678,1
2353,-105.010222,36.764861,1
2907,-105.010214,36.764861,1
1632,-105.002705,40.54759,1
2347,-105.002686,40.525214,1
128,-105.002444,36.925028,1
2922,-105.00254,36.925028,1
1117,-105,40.33333,1
300,-104.99015,34.899342,1
3244,-104.99014,34.899338,1
1553,-104.988599,37.53659,1
2149,-104.981748,38.903919,1
938,-104.97573,38.25163,1
313,-104.971802,38.039656,1
984,-104.969168,39.776204,1
1568,-104.966863,38.367365,1
149,-104.966462,38.530864,1
2101,-104.96435,37.41697,1
3251,-104.9619,39.73193,1
103,-104.961468,39.732207,1
1302,-104.959409,39.686059,1
2910,-104.959208,38.8505,1
1662,-104.94997,42.41608,1
1353,-104.94826,41.965738,1
618,-104.943174,32.139827,1
1036,-104.938451,39.457611,1
1230,-104.936161,27.311795,1
879,-104.927392,37.181821,1
1637,-104.925283,39.479508,1
1060,-104.913704,40.878832,1
1389,-104.908113,37.922675,1
2520,-104.907727,50.76677,1
1317,-104.90763,50.766766,1
1301,-104.901906,32.104573,1
150,-104.901052,39.039613,1
1187,-104.9,40.4667,1
1655,-104.91,40.4667,1
1176,-104.896294,40.992115,1
1151,-104.892258,39.019567,1
1716,-104.8898,41.544,1
1642,-104.887208,38.624217,1
1030,-104.886274,39.119458,1
2354,-104.877667,36.946694,1
988,-104.876796,38.829058,1
2050,-104.871774,39.156315,1
2108,-104.8638,39.75884,1
1635,-104.862717,39.760774,1
1125,-104.859588,39.82603,1
430,-104.858056,36.513056,1
1115,-104.858043,36.513056,1
2441,-104.8553,37.5218,1
194,-104.8542,38.9157,1
2505,-104.852886,36.774803,1
2100,-104.85267,37.93594,1
94,-104.852625,39.798687,1
3145,-104.846665,39.84099,1
2936,-104.8429,32.132657,1
2477,-104.840738,32.381588,1
986,-104.839999,39.624365,1
3125,-104.838299,38.822641,1
242,-104.838193,38.822663,1
897,-104.837363,38.915069,1
3440,-104.83333,32.33333,1
899,-104.830298,38.044062,1
1573,-104.828922,39.870604,1
2260,-104.828251,38.739638,1
2356,-104.825096,38.860195,1
293,-104.823028,37.967007,1
2034,-104.822957,39.470674,1
987,-104.819978,38.739625,1
1640,-104.815869,38.853783,1
1055,-104.81548,49.253668,1
2928,-104.81246,38.912257,1
3181,-104.809786,49.256268,1
1062,-104.802835,39.712833,1
3463,-104.798,32.008,1
1271,-104.7872,23.9708,1
1027,-104.779346,41.108235,1
3252,-104.774476,39.389414,1
3150,-104.767813,38.25687,1
141,-104.752757,39.391376,1
972,-104.75274,39.391376,1
1828,-104.75276,39.391376,1
2116,-104.752753,39.391376,1
1875,-104.75261,37.078111,1
2352,-104.75263,37.078111,1
1120,-104.75034,39.934706,1
2818,-104.746861,39.724067,1
1300,-104.741556,38.230387,1
1827,-104.740437,39.096525,1
2350,-104.737023,39.65583,1
1638,-104.733677,39.652832,1
2097,-104.731778,36.882028,1
1303,-104.730468,40.448788,1
908,-104.72998,50.715327,1
1354,-104.725658,41.97651,1
2895,-104.719328,38.99845,1
2942,-104.716614,44.599411,1
977,-104.714422,39.009432,1
2135,-104.71441,39.009432,1
2494,-104.709873,32.232056,1
3439,-104.707,32.2316,1
2263,-104.706196,39.567991,1
1823,-104.703056,36.865833,1
298,-104.702897,38.720225,1
2816,-104.702794,39.568445,1
1012,-104.702732,39.567968,1
906,-104.701753,38.757958,1
1555,-104.700507,39.008748,1
3446,-104.699056,37.01025,1
1280,-104.696193,32.250565,1
613,-104.693828,35.521234,1
577,-104.6922,35.02918,1
2906,-104.68579,37.12738,1
2059,-104.675991,47.056755,1
218,-104.675025,47.062892,1
1826,-104.672481,39.02018,1
1267,-104.67152,35.02427,1
1314,-104.650569,38.628605,1
1045,-104.644569,38.860225,1
3166,-104.644547,38.860214,1
306,-104.644486,38.860253,1
1507,-104.64025,40.92136,1
2489,-104.628991,32.138435,1
574,-104.625444,36.725444,1
3455,-104.61929,32.140923,1
1272,-104.615411,32.153072,1
934,-104.612722,36.737139,1
2553,-104.6115679,47.69003775,1
1040,-104.607597,38.451674,1
935,-104.606139,36.909278,1
2602,-104.6039327,44.73846857,1
586,-104.599245,32.127392,1
523,-104.597687,36.387088,1
3451,-104.58693,36.02098,1
1043,-104.571603,37.143239,1
1489,-104.556976,42.202161,1
1037,-104.523567,38.843589,1
1512,-104.51415,40.9686,1
1304,-104.488091,40.624234,1
122,-104.479628,37.007642,1
2923,-104.473278,36.868833,1
1259,-104.472028,36.8865,1
971,-104.464251,39.026113,1
231,-104.45875,32.18318,1
1380,-104.4518235,43.34163042,1
942,-104.45104,40.97506,1
2558,-104.432867,45.835076,1
911,-104.421688,32.187178,1
3632,-104.401989,41.721185,1
578,-104.39213,34.61309,1
1260,-104.39212,34.61309,1
1552,-104.389516,39.347131,1
2899,-104.378064,38.727819,1
3445,-104.37,36.9193,1
596,-104.368,33.42,1
1896,-104.3457,44.2083,1
494,-104.338598,33.592741,1
129,-104.33072,39.51983,1
2893,-104.32649,39.52984,1
2139,-104.315895,39.0355,1
1528,-104.305625,39.569988,1
2107,-104.30563,39.569988,1
943,-104.305506,39.571375,1
98,-104.291985,39.213638,1
1262,-104.29072,35.91198,1
119,-104.28717,32.456387,1
928,-104.278595,32.447842,1
3460,-104.272768,36.084233,1
3074,-104.27165,39.019288,1
2572,-104.2712478,46.04593359,1
1350,-104.222927,41.71316,1
680,-104.221754,30.591561,1
1362,-104.1879088,47.18838081,1
1403,-104.1402412,43.98293661,1
719,-104.116415,44.479944,1
1305,-104.103622,30.706393,1
1895,-104.1027,44.4649,1
1167,-104.1014,44.6536,1
198,-104.101074,30.705965,1
490,-104.0813,44.583,1
259,-104.070367,35.092261,1
1331,-104.062222,24.590833,1
1263,-104.040138,35.660417,1
1258,-104.0098,36.8712,1
1694,-104.0028,37.0392,1
1610,-103.998559,40.811058,1
1492,-103.989593,45.449173,1
2041,-103.985075,45.552943,1
2492,-103.980819,36.784455,1
587,-103.975636,36.776478,1
1274,-103.97561,36.776478,1
3457,-103.97562,36.776478,1
828,-103.97348,44.40692,1
630,-103.967945,34.449526,1
2917,-103.95558,37.30338,1
627,-103.939762,30.593001,1
1306,-103.9391,30.593001,1
2184,-103.934335,41.762876,1
1445,-103.925698,38.472385,1
2859,-103.924058,30.594855,1
1518,-103.91127,37.33952,1
1050,-103.898806,50.792284,1
134,-103.889425,38.284556,1
2134,-103.874661,40.417863,1
584,-103.853972,35.268972,1
2596,-103.84806,44.73173,1
1124,-103.840624,30.539658,1
609,-103.83669,30.541148,1
3662,-103.82768,43.29718,1
2588,-103.81373,43.97431,1
138,-103.810163,39.36411,1
1733,-103.80971,41.22171,1
969,-103.803647,40.317984,1
3658,-103.78373,44.04439,1
930,-103.779751,41.741619,1
123,-103.779744,41.741617,1
3660,-103.774996,44.365327,1
2170,-103.762578,45.205786,1
3644,-103.76159,39.399415,1
2265,-103.730536,42.42471,1
3172,-103.727088,42.41703,1
1501,-103.717156,42.565666,1
2372,-103.716991,42.566096,1
2106,-103.71234,39.26062,1
329,-103.708478,41.828615,1
945,-103.70472,38.65167,1
955,-103.700636,38.882297,1
3173,-103.699428,41.835008,1
1048,-103.698531,41.837851,1
1525,-103.69111,39.25861,1
580,-103.690445,35.904612,1
1522,-103.67861,39.47444,1
3263,-103.677445,46.956742,1
2109,-103.66889,39.36,1
734,-103.66656,41.70513,1
1357,-103.6664,41.70513,1
3026,-103.665803,41.69759,1
96,-103.664191,30.371876,1
2370,-103.663108,41.708039,1
1261,-103.66159,35.83856,1
3450,-103.6494,35.7075,1
885,-103.645734,30.373214,1
314,-103.63185,34.214588,1
1068,-103.621712,47.240708,1
148,-103.616351,37.049601,1
732,-103.612979,34.343565,1
1374,-103.61293,34.343565,1
998,-103.601663,25.897315,1
327,-103.600747,30.281542,1
3659,-103.59514,43.88681,1
1566,-103.594247,40.2544,1
1734,-103.58657,41.68842,1
1401,-103.5719,43.36711,1
975,-103.567936,37.047935,1
1149,-103.562387,34.025745,1
2603,-103.5588477,44.29592735,1
910,-103.558585,33.333092,1
2173,-103.555743,45.566995,1
461,-103.554688,30.030128,1
2650,-103.54223,43.67828,1
3183,-103.532853,46.93388,1
2272,-103.532112,46.934258,1
1058,-103.531953,46.934363,1
3663,-103.52371,44.07891,1
1393,-103.5173,44.07799,1
2600,-103.51731,44.07799,1
135,-103.50611,38.715,1
960,-103.5065,38.715,1
2914,-103.50613,38.715,1
335,-103.505913,46.959853,1
3448,-103.491333,36.825917,1
276,-103.482711,43.622319,1
2869,-103.482619,43.622912,1
2174,-103.474735,45.841172,1
2898,-103.467595,40.973017,1
264,-103.46727,29.491787,1
2904,-103.466128,37.011328,1
2277,-103.461342,44.448272,1
1367,-103.4556917,47.61372435,1
1265,-103.449695,36.828028,1
155,-103.446846,37.00227,1
762,-103.446,43.3504,1
1954,-103.4429,43.7993,1
3652,-103.442176,47.603418,1
142,-103.43028,38.92306,1
939,-103.4303,38.92306,1
1132,-103.414066,43.651462,1
121,-103.388808,29.234812,1
1011,-103.386469,46.897134,1
3090,-103.384952,46.89575,1
1161,-103.371149,34.176681,1
125,-103.370632,34.176247,1
3363,-103.369122,43.662081,1
1714,-103.367472,35.406862,1
1535,-103.3565,37.1701,1
144,-103.356391,39.038275,1
1511,-103.3554,37.73255,1
579,-103.35062,32.1558,1
154,-103.344707,40.87305,1
966,-103.342715,40.872517,1
349,-103.324732,34.275603,1
772,-103.3211,43.74717,1
973,-103.30703,39.127899,1
1941,-103.307026,44.078399,1
1955,-103.3024,43.76519,1
2601,-103.3021,43.76519,1
608,-103.275924,29.251998,1
922,-103.274059,29.270405,1
2919,-103.274037,38.808838,1
1567,-103.245845,38.82808,1
1224,-103.23889,23.60972,1
562,-103.213336,29.826983,1
1227,-103.18139,24.21333,1
2573,-103.17934,45.52998,1
2153,-103.17385,40.50177,1
954,-103.1625,38.85528,1
2903,-103.153254,40.925262,1
724,-103.116042,41.597197,1
1746,-103.103994,41.523169,1
2591,-103.10377,41.523169,1
583,-103.0915,36.4244,1
1712,-103.091195,36.361583,1
582,-103.090945,36.645362,1
3447,-103.081417,36.366528,1
1266,-103.073222,36.403112,1
2767,-103.055724,43.643761,1
3449,-103.048972,36.808138,1
1264,-103.04722,36.23825,1
581,-103.04353,36.24725,1
1713,-103.0431,36.24725,1
953,-103.043249,38.819879,1
301,-103.042582,32.122868,1
642,-103.032868,42.719005,1
1112,-103.009844,42.704288,1
3239,-103.009837,42.704294,1
1130,-103.005967,42.517633,1
3085,-103.000201,42.797455,1
1373,-102.987629,39.287888,1
136,-102.98444,39.28472,1
1523,-102.98442,39.28472,1
1245,-102.960859,36.957075,1
1537,-102.940893,38.049708,1
156,-102.937126,38.057635,1
2900,-102.930091,38.081193,1
130,-102.92494,39.81497,1
2111,-102.92492,39.81497,1
3666,-102.906335,39.293736,1
1214,-102.885973,32.54463,1
607,-102.883994,36.847288,1
3492,-102.883857,36.847013,1
997,-102.871722,39.298054,1
937,-102.856665,39.822794,1
2175,-102.849078,43.90441,1
1529,-102.84898,39.74234,1
2909,-102.839067,39.793792,1
1509,-102.8303,37.0079,1
1532,-102.815209,40.828467,1
1521,-102.78528,38.48611,1
152,-102.784969,38.407938,1
522,-102.753754,33.958596,1
1156,-102.752227,20.822138,1
1372,-102.71496,41.1486,1
1563,-102.66784,38.62827,1
951,-102.66639,38.79083,1
151,-102.617144,37.366682,1
3146,-102.611558,33.349362,1
143,-102.60465,39.44856,1
2911,-102.59739,40.94752,1
1585,-102.592144,33.786979,1
961,-102.575807,39.431816,1
1560,-102.548908,39.483288,1
2118,-102.54891,39.483288,1
832,-102.543921,37.636193,1
1385,-102.54391,37.636193,1
132,-102.54286,39.75065,1
1004,-102.54155,33.408222,1
3647,-102.537207,37.633581,1
946,-102.52481,39.75189,1
3417,-102.524449,39.747932,1
940,-102.515465,38.693339,1
2894,-102.51547,38.693339,1
145,-102.501344,39.49732,1
2912,-102.50134,39.49732,1
317,-102.479121,43.277366,1
1530,-102.45392,39.76985,1
2571,-102.45128,42.29169,1
326,-102.444183,30.24898,1
1361,-102.43667,41.7575,1
488,-102.4261,38.6778,1
1360,-102.42472,46.958466,1
1577,-102.423259,43.914546,1
887,-102.422161,35.154645,1
3153,-102.398262,43.870874,1
3650,-102.37642,41.73618,1
133,-102.36806,39.51861,1
1527,-102.3681,39.51861,1
2908,-102.35361,38.81583,1
1508,-102.31586,39.7889,1
55,-102.315528,35.742358,1
1578,-102.301035,43.839734,1
1225,-102.27611,22.36083,1
3487,-102.258682,50.482907,1
1612,-102.25757,32.699487,1
2824,-102.254208,32.710206,1
1128,-102.253638,21.811096,1
1574,-102.236441,45.6943,1
2555,-102.235601,45.693601,1
325,-102.231846,31.396122,1
1208,-102.193895,21.979862,1
455,-102.17,49.23,1
253,-102.168105,45.675987,1
346,-102.161889,43.9759,1
139,-102.15194,39.32056,1
947,-102.15195,39.32056,1
1237,-102.115929,31.963368,1
2833,-102.113007,34.913477,1
1069,-102.109781,34.918116,1
1232,-102.104274,21.868747,1
617,-102.097439,34.925173,1
425,-102.081122,32.003445,1
356,-102.060358,43.806,1
1338,-102.060198,43.80583,1
944,-102.042197,37.068244,1
3710,-102.03796,37.49643,1
703,-102.03445,39.33272,1
1341,-102.0345,39.33272,1
550,-102.027412,33.847615,1
1749,-102.003031,39.665732,1
360,-101.999579,30.827044,1
3001,-101.986047,45.482267,1
269,-101.96105,33.597357,1
775,-101.959149,38.937373,1
1744,-101.95417,37.04508,1
720,-101.943474,43.750121,1
1333,-101.943365,43.767368,1
3131,-101.943265,33.065503,1
1411,-101.93878,37.103912,1
2274,-101.929445,43.876717,1
989,-101.927163,35.375266,1
765,-101.90024,37.11717,1
3437,-101.889127,33.623768,1
1251,-101.888902,33.625805,1
1677,-101.859473,41.488724,1
1018,-101.850953,45.503487,1
3488,-101.850536,50.694963,1
1194,-101.841162,35.039361,1
1740,-101.8234,37.11612,1
3302,-101.821572,37.136592,1
696,-101.815028,35.069698,1
1737,-101.80657,39.76607,1
669,-101.799939,33.565763,1
1325,-101.797476,33.567474,1
752,-101.78943,38.00348,1
1741,-101.78941,38.00348,1
1427,-101.7727,37.98453,1
1750,-101.7727,39.1835,1
3713,-101.75438,37.94104,1
1007,-101.747221,33.256577,1
223,-101.746987,33.256774,1
1337,-101.7392,39.33183,1
707,-101.700438,31.886551,1
681,-101.689173,34.982063,1
512,-101.679326,31.026722,1
3484,-101.679153,35.583758,1
1292,-101.677265,35.583758,1
3602,-101.669846,34.96128,1
890,-101.647568,34.937452,1
620,-101.633942,35.643347,1
1738,-101.631964,37.207019,1
530,-101.627319,34.021837,1
