,X_WGS84,Y_WGS84,verhas
7593,-138.09,65.01,0
7594,-138.08,63.68,0
7595,-138.05,67.59,0
7596,-138.04,62.25,0
7597,-138.01,62.68,0
7598,-137.92,66.07,0
7599,-137.83,65.51,0
7600,-137.79,62.02,0
7601,-137.77,64.54,0
7602,-137.65,63.04,0
7603,-137.62,68.18,0
7604,-137.56,68.5,0
7605,-137.52,61.18,0
7606,-137.47,66.1,0
7607,-137.46,63.7,0
7608,-137.45,60.55,0
7609,-137.43,62.48,0
7610,-137.37,67.47,0
7611,-137.33,65.18,0
7612,-137.29,63.22,0
7613,-137.16,65.98,0
7614,-137.12,64.67,0
7615,-137.04,66.76,0
7616,-136.97,65.53,0
7617,-136.88,59.39,0
7618,-136.86,62.3,0
7619,-136.84,60.75,0
7620,-136.82,67.21,0
7621,-136.79,60.28,0
7622,-136.75,61.23,0
7623,-136.72,62.82,0
7624,-136.65,63.53,0
7625,-136.52,61.5,0
7626,-136.5,62.07,0
7627,-136.48,59.42,0
7628,-136.45,67.3,0
7629,-136.4,68.4,0
7630,-136.27,60.06,0
7631,-136.23,65.86,0
7632,-136.22,59.3,0
7633,-136.2,64.4,0
7634,-136.09,66.3,0
7635,-136.06,64.71,0
7636,-136.02,62.25,0
7637,-135.91,61.5,0
7638,-135.89,66.87,0
7639,-135.85,64.63,0
7640,-135.84,60.69,0
7641,-135.72,61.24,0
7642,-135.7,59.73,0
7643,-135.68,63.81,0
7644,-135.61,61.84,0
7645,-135.59,68.52,0
7646,-135.47,59.47,0
7647,-135.38,67.34,0
7648,-135.34,66.79,0
7649,-135.25,65.94,0
7650,-135.21,64.33,0
7651,-135.2,61.21,0
7652,-135.17,63.44,0
7653,-135.16,59.98,0
7654,-135.14,67.82,0
7655,-135.11,67.6,0
7656,-134.98,68.3,0
7657,-134.84,61.77,0
7658,-134.75,62.57,0
7659,-134.71,59.76,0
7660,-134.62,67.14,0
7661,-134.58,68.44,0
7662,-134.45,61.71,0
7663,-134.41,64.5,0
7664,-134.39,60.75,0
7665,-134.37,63.11,0
7666,-134.28,62.47,0
7667,-134.11,65.39,0
7668,-134.07,63.02,0
7669,-134.05,61.46,0
7670,-134.03,59.89,0
7671,-133.98,63.53,0
7672,-133.86,64.71,0
7673,-133.8,66.44,0
7674,-133.78,62.27,0
7675,-133.73,68.99,0
7676,-133.6,62.77,0
7677,-133.43,65.6,0
7678,-133.42,60.14,0
7679,-133.39,60.91,0
7680,-133.3,63.31,0
7681,-133.21,67.84,0
7682,-133.19,64.47,0
7683,-133.14,59.85,0
7684,-133.01,65.18,0
7685,-132.8,67.17,0
7686,-132.76,62.2,0
7687,-132.69,63.47,0
7688,-132.58,59.24,0
7689,-132.49,64.72,0
7690,-132.4,65.33,0
7691,-132.38,65.1,0
7692,-132.3,68.75,0
7693,-132.19,59.69,0
7694,-132.17,61.43,0
7695,-132.15,62.75,0
7696,-132.08,63.56,0
7697,-132.06,58.92,0
7698,-131.95,62.3,0
7699,-131.83,63.18,0
7700,-131.78,61.86,0
7701,-131.74,60.31,0
7702,-131.7,64.38,0
7703,-131.66,63.66,0
7704,-131.62,69.03,0
7705,-131.57,57.65,0
7706,-131.53,65.06,0
7707,-131.49,58.49,0
7708,-131.42,57.01,0
7709,-131.4,66.83,0
7710,-131.31,62.45,0
7711,-131.24,61.16,0
7712,-131.23,65.48,0
7713,-131.19,64.72,0
7714,-131.13,57.58,0
7715,-131.07,68.57,0
7716,-130.99,58.1,0
7717,-130.85,56.7,0
7718,-130.83,58.65,0
7719,-130.81,59.42,0
7720,-130.79,61.48,0
7721,-130.77,56.5,0
7722,-130.76,63.18,0
7723,-130.63,58.83,0
7724,-130.58,59.89,0
7725,-130.49,56.97,0
7726,-130.43,64.8,0
7727,-130.42,57.45,0
7728,-130.39,64.04,0
7729,-130.35,61.46,0
7730,-130.33,58.1,0
7731,-130.29,61.84,0
7732,-130.27,59.78,0
7733,-130.22,63.65,0
7734,-130.13,64.24,0
7735,-130.11,65.01,0
7736,-130.05,57.61,0
7737,-130.01,67.72,0
7738,-129.97,69.05,0
7739,-129.95,67.26,0
7740,-129.93,58.83,0
7741,-129.9,56.88,0
7742,-129.88,63.4,0
7743,-129.84,62.22,0
7744,-129.8,56.42,0
7745,-129.79,68.46,0
7746,-129.75,58.2,0
7747,-129.67,60.91,0
7748,-129.65,69.41,0
7749,-129.61,66.58,0
7750,-129.58,60.31,0
7751,-129.56,56.06,0
7752,-129.54,62.88,0
7753,-129.52,67.53,0
7754,-129.5,63.91,0
7755,-129.38,64.63,0
7756,-129.36,56.72,0
7757,-129.25,69.36,0
7758,-129.22,55.56,0
7759,-129.2,54.6,0
7760,-129.18,58.53,0
7761,-129.16,57.2,0
7762,-129.13,60.1,0
7763,-129.12,61.75,0
7764,-129.11,57.9,0
7765,-129.06,63.77,0
7766,-129.04,68.46,0
7767,-128.99,58.92,0
7768,-128.97,64.38,0
7769,-128.95,60.62,0
7770,-128.91,61.16,0
7771,-128.86,69.07,0
7772,-128.78,64.42,0
7773,-128.77,56.4,0
7774,-128.74,65.22,0
7775,-128.7,55.11,0
7776,-128.57,62.93,0
7777,-128.52,55.59,0
7778,-128.48,56.09,0
7779,-128.45,69.59,0
7780,-128.44,59.72,0
7781,-128.43,66.89,0
7782,-128.41,64.22,0
7783,-128.39,60.1,0
7784,-128.34,68.73,0
7785,-128.31,68.52,0
7786,-128.27,69.33,0
7787,-128.23,66.41,0
7788,-128.19,62.94,0
7789,-128.11,64.61,0
7790,-128.1,56.46,0
7791,-128.07,67.51,0
7792,-128.02,54.75,0
7793,-127.98,68.18,0
7794,-127.95,57.74,0
7795,-127.93,58.41,0
7796,-127.84,69.48,0
7797,-127.82,53.71,0
7798,-127.77,68.98,0
7799,-127.76,60.52,0
7800,-127.73,54.45,0
7801,-127.68,66.12,0
7802,-127.6,63.57,0
7803,-127.59,56.34,0
7804,-127.57,64.94,0
7805,-127.47,64.38,0
7806,-127.43,61.29,0
7807,-127.41,59.01,0
7808,-127.34,66.3,0
7809,-127.32,62.61,0
7810,-127.3,67.41,0
7811,-127.26,68.73,0
7812,-127.23,60.12,0
7813,-127.21,65.6,0
7814,-127.18,61.25,0
7815,-127.16,60.8,0
7816,-127.12,58.6,0
7817,-127.07,69.25,0
7818,-127,68.55,0
7819,-126.98,59.03,0
7820,-126.96,62.94,0
7821,-126.94,62.34,0
7822,-126.92,55.45,0
7823,-126.89,61.32,0
7824,-126.87,67.73,0
7825,-126.84,57.2,0
7826,-126.82,64.54,0
7827,-126.79,67.21,0
7828,-126.75,68.27,0
7829,-126.69,57.81,0
7830,-126.66,52.48,0
7831,-126.62,69.11,0
7832,-126.6,66.58,0
7833,-126.57,67.73,0
7834,-126.55,61.95,0
7835,-126.53,51.55,0
7836,-126.49,53.88,0
7837,-126.48,64.11,0
7838,-126.41,64.5,0
7839,-126.37,54.47,0
7840,-126.33,57.52,0
7841,-126.28,53.16,0
7842,-126.26,67.32,0
7843,-126.24,63.49,0
7844,-126.23,65.06,0
7845,-126.2,65.69,0
7846,-126.16,66.89,0
7847,-126.12,56.63,0
7848,-126.11,52.36,0
7849,-126.1,61.09,0
7850,-126.05,55.5,0
7851,-125.98,58.37,0
7852,-125.96,50.92,0
7853,-125.85,59.26,0
7854,-125.82,51.76,0
7855,-125.8,65.94,0
7856,-125.78,58.96,0
7857,-125.76,66.62,0
7858,-125.73,67.17,0
7859,-125.69,61.41,0
7860,-125.65,53.2,0
7861,-125.62,60.53,0
7862,-125.61,59.97,0
7863,-125.58,63.83,0
7864,-125.53,50.72,0
7865,-125.51,55.88,0
7866,-125.48,56.42,0
7867,-125.46,63.45,0
7868,-125.44,52.23,0
7869,-125.37,61.93,0
7870,-125.35,54.77,0
7871,-125.33,60.8,0
7872,-125.31,65.1,0
7873,-125.27,57.22,0
7874,-125.26,51.71,0
7875,-125.24,58.69,0
7876,-125.17,66.37,0
7877,-125.14,51.34,0
7878,-124.99,60.78,0
7879,-124.97,53.16,0
7880,-124.94,54.48,0
7881,-124.93,65.56,0
7882,-124.92,62.63,0
7883,-124.9,60.07,0
7884,-124.89,58.07,0
7885,-124.87,66.92,0
7886,-124.85,68.14,0
7887,-124.81,59.24,0
7888,-124.8,63.95,0
7889,-124.74,68.77,0
7890,-124.72,69.2,0
7891,-124.69,55.32,0
7892,-124.68,62.26,0
7893,-124.67,50.58,0
7894,-124.63,67.63,0
7895,-124.58,56.06,0
7896,-124.56,50.76,0
7897,-124.51,58.83,0
7898,-124.49,53.62,0
7899,-124.47,52.78,0
7900,-124.46,60.91,0
7901,-124.44,63.31,0
7902,-124.42,65.24,0
7903,-124.37,56.74,0
7904,-124.34,54.98,0
7905,-124.29,56.38,0
7906,-124.25,51,0
7907,-124.24,61.3,0
7908,-124.22,51.55,0
7909,-124.19,53.73,0
7910,-124.15,63.7,0
7911,-124.12,55.57,0
7912,-124.06,66.69,0
7913,-124,56.97,0
7914,-123.99,57.49,0
7915,-123.96,72.2,0
7916,-123.88,62.52,0
7917,-123.85,53.78,0
7918,-123.83,63.61,0
7919,-123.79,64.5,0
7920,-123.72,65.22,0
7921,-123.7,73.09,0
7922,-123.66,54.69,0
7923,-123.65,53.59,0
7924,-123.62,51.93,0
7925,-123.6,61.05,0
7926,-123.59,43.26,0
7927,-123.57,50.54,0
7928,-123.56,57.92,0
7929,-123.51,61.59,0
7930,-123.5,42.67,0
7931,-123.45,45.45,0
7932,-123.43,43.79,0
7933,-123.42,63.61,0
7934,-123.41,54.13,0
7935,-123.36,66.12,0
7936,-123.32,72.04,0
7937,-123.31,62.97,0
7938,-123.29,50.99,0
7939,-123.28,52.82,0
7940,-123.25,42.31,0
7941,-123.24,68.66,0
7942,-123.23,45.01,0
7943,-123.22,49.67,0
7944,-123.21,45.66,0
7945,-123.2,50.29,0
7946,-123.19,57.22,0
7947,-123.16,40.8,0
7948,-123.15,41.7,0
7949,-123.13,52.55,0
7950,-123.08,40.17,0
7951,-123.07,56.55,0
7952,-123.06,43.1,0
7953,-123.05,45.23,0
7954,-123.02,54.69,0
7955,-123,39.71,0
7956,-122.99,42.82,0
7957,-122.98,59,0
7958,-122.96,43.41,0
7959,-122.95,41.26,0
7960,-122.9,46.62,0
7961,-122.88,53.1,0
7962,-122.86,44.57,0
7963,-122.83,62.63,0
7964,-122.79,43.02,0
7965,-122.77,55.36,0
7966,-122.72,63.86,0
7967,-122.65,61.41,0
7968,-122.64,56.76,0
7969,-122.62,42.67,0
7970,-122.6,54.26,0
7971,-122.59,57.79,0
7972,-122.56,46.8,0
7973,-122.55,39.43,0
7974,-122.54,49.63,0
7975,-122.52,42.46,0
7976,-122.47,62.18,0
7977,-122.45,67.82,0
7978,-122.43,53.8,0
7979,-122.4,44.63,0
7980,-122.39,56.12,0
7981,-122.36,64.51,0
7982,-122.31,50.97,0
7983,-122.27,60.66,0
7984,-122.25,50.38,0
7985,-122.16,39.33,0
7986,-122.15,51.49,0
7987,-122.14,63.11,0
7988,-122.13,44.62,0
7989,-122.11,46.39,0
7990,-122.1,43.43,0
7991,-122.09,42.92,0
7992,-122.06,40.96,0
7993,-122.04,61.84,0
7994,-122.01,43.74,0
7995,-121.98,43.2,0
7996,-121.95,40.17,0
7997,-121.93,54.07,0
7998,-121.92,61.84,0
7999,-121.88,45.13,0
8000,-121.87,42.03,0
8001,-121.86,48.52,0
8002,-121.84,46.56,0
8003,-121.8,60.69,0
8004,-121.79,52.78,0
8005,-121.76,53.8,0
8006,-121.73,44.93,0
8007,-121.72,52.62,0
8008,-121.71,46.75,0
8009,-121.7,48.86,0
8010,-121.68,44.16,0
8011,-121.66,43.27,0
8012,-121.63,61.18,0
8013,-121.61,47.73,0
8014,-121.57,42.57,0
8015,-121.54,56.67,0
8016,-121.5,51.51,0
8017,-121.48,43,0
8018,-121.47,49.04,0
8019,-121.46,43.67,0
8020,-121.44,37.03,0
8021,-121.43,51.03,0
8022,-121.42,57.44,0
8023,-121.41,53.66,0
8024,-121.39,44.05,0
8025,-121.38,59.1,0
8026,-121.37,47.7,0
8027,-121.34,50.63,0
8028,-121.33,52.02,0
8029,-121.29,67.8,0
8030,-121.19,44.43,0
8031,-121.14,48.08,0
8032,-121.13,40.9,0
8033,-121.12,48.55,0
8034,-121.11,62.38,0
8035,-121.09,40.28,0
8036,-121.05,38.99,0
8037,-121.03,37.37,0
8038,-121.02,56.77,0
8039,-121,44.26,0
8040,-120.98,46.14,0
8041,-120.97,44.91,0
8042,-120.95,49.26,0
8043,-120.91,61.43,0
8044,-120.89,43.42,0
8045,-120.88,38.01,0
8046,-120.87,39.76,0
8047,-120.86,48.54,0
8048,-120.82,42.92,0
8049,-120.78,43.32,0
8050,-120.77,55.97,0
8051,-120.75,51.42,0
8052,-120.74,53.29,0
8053,-120.73,36.99,0
8054,-120.7,48.93,0
8055,-120.68,41.56,0
8056,-120.66,47.95,0
8057,-120.65,59.47,0
8058,-120.64,58.19,0
8059,-120.61,62.39,0
8060,-120.6,36.64,0
8061,-120.56,35.74,0
8062,-120.55,46.71,0
8063,-120.53,43.26,0
8064,-120.5,57.4,0
8065,-120.46,41.26,0
8066,-120.44,37.38,0
8067,-120.43,43.62,0
8068,-120.4,58.49,0
8069,-120.39,63.36,0
8070,-120.36,49.02,0
8071,-120.35,42.51,0
8072,-120.34,43.1,0
8073,-120.32,55.95,0
8074,-120.31,44.04,0
8075,-120.28,40.67,0
8076,-120.27,67.6,0
8077,-120.25,60.91,0
8078,-120.23,52.78,0
8079,-120.21,47.36,0
8080,-120.19,37.71,0
8081,-120.18,47.79,0
8082,-120.15,54.85,0
8083,-120.1,43.5,0
8084,-120.07,58.06,0
8085,-120.05,37.09,0
8086,-120.04,49.49,0
8087,-120.02,52.21,0
8088,-119.99,44.09,0
8089,-119.98,57.15,0
8090,-119.97,44.52,0
8091,-119.96,45.91,0
8092,-119.92,37.36,0
8093,-119.89,58.71,0
8094,-119.86,40.69,0
8095,-119.82,36.3,0
8096,-119.81,45.17,0
8097,-119.8,67.14,0
8098,-119.78,65.44,0
8099,-119.77,43.36,0
8100,-119.76,41.78,0
8101,-119.72,56.46,0
8102,-119.71,38.19,0
8103,-119.68,48.81,0
8104,-119.65,44.62,0
8105,-119.64,47.27,0
8106,-119.61,45.08,0
8107,-119.6,52.06,0
8108,-119.57,36.15,0
8109,-119.56,35.33,0
8110,-119.55,63.06,0
8111,-119.53,52.87,0
8112,-119.51,58.96,0
8113,-119.48,38.4,0
8114,-119.47,35.73,0
8115,-119.43,54.52,0
8116,-119.39,59.85,0
8117,-119.38,38.05,0
8118,-119.37,66.83,0
8119,-119.36,37.76,0
8120,-119.33,43.7,0
8121,-119.31,35.46,0
8122,-119.3,53.08,0
8123,-119.28,43.34,0
8124,-119.26,55.79,0
8125,-119.25,60.21,0
8126,-119.23,44.01,0
8127,-119.22,41.82,0
8128,-119.21,55.68,0
8129,-119.17,39.98,0
8130,-119.14,64.58,0
8131,-119.11,44.32,0
8132,-119.09,40.72,0
8133,-119.08,43.21,0
8134,-119.07,65.83,0
8135,-119.05,52.3,0
8136,-119.03,35.87,0
8137,-119.02,44.75,0
8138,-119,36.45,0
8139,-118.98,58.17,0
8140,-118.96,56.46,0
8141,-118.94,43.66,0
8142,-118.92,48.3,0
8143,-118.91,48.81,0
8144,-118.88,52.02,0
8145,-118.86,42.31,0
8146,-118.85,46.52,0
8147,-118.84,40.28,0
8148,-118.81,44.57,0
8149,-118.8,62.09,0
8150,-118.79,65.26,0
8151,-118.78,68.64,0
8152,-118.75,62.56,0
8153,-118.73,43.13,0
8154,-118.71,47.09,0
8155,-118.69,36.7,0
8156,-118.67,47.59,0
8157,-118.66,41.98,0
8158,-118.63,41.51,0
8159,-118.62,63.19,0
8160,-118.6,38,0
8161,-118.59,40.69,0
8162,-118.58,44.88,0
8163,-118.54,41.88,0
8164,-118.53,40,0
8165,-118.5,53.12,0
8166,-118.49,36.2,0
8167,-118.43,38.31,0
8168,-118.39,45.24,0
8169,-118.37,37.34,0
8170,-118.35,52.23,0
8171,-118.34,38.78,0
8172,-118.33,51,0
8173,-118.32,39.43,0
8174,-118.3,42.86,0
8175,-118.29,51.93,0
8176,-118.25,43.27,0
8177,-118.24,34.92,0
8178,-118.21,47.45,0
8179,-118.2,45.5,0
8180,-118.19,46.68,0
8181,-118.17,57.2,0
8182,-118.16,40.51,0
8183,-118.14,56.9,0
8184,-118.12,53.84,0
8185,-118.1,44.38,0
8186,-118.08,36.09,0
8187,-118.07,60.1,0
8188,-118.05,38.19,0
8189,-118.04,42.92,0
8190,-118.03,39.45,0
8191,-118.01,43.8,0
8192,-117.99,57.56,0
8193,-117.95,44.01,0
8194,-117.94,56.29,0
8195,-117.92,68.23,0
8196,-117.91,40.04,0
8197,-117.9,62.3,0
8198,-117.89,39.08,0
8199,-117.87,63.99,0
8200,-117.86,55.91,0
8201,-117.85,48.34,0
8202,-117.83,64.31,0
8203,-117.82,38.66,0
8204,-117.8,35.28,0
8205,-117.78,59.69,0
8206,-117.76,36.68,0
8207,-117.75,37.9,0
8208,-117.73,40.42,0
8209,-117.71,34.62,0
8210,-117.69,63.04,0
8211,-117.68,44.32,0
8212,-117.66,45.52,0
8213,-117.65,39.58,0
8214,-117.64,34.83,0
8215,-117.6,52.05,0
8216,-117.57,35.72,0
8217,-117.56,40.32,0
8218,-117.52,56.34,0
8219,-117.51,39.94,0
8220,-117.49,61.07,0
8221,-117.46,55,0
8222,-117.44,55.07,0
8223,-117.4,37.55,0
8224,-117.36,44.3,0
8225,-117.35,53.97,0
8226,-117.34,38.63,0
8227,-117.32,40.53,0
8228,-117.31,36.53,0
8229,-117.3,39.3,0
8230,-117.29,35.36,0
8231,-117.28,65.6,0
8232,-117.23,65.98,0
8233,-117.2,45.5,0
8234,-117.19,54.52,0
8235,-117.18,34.92,0
8236,-117.16,42.98,0
8237,-117.15,61.95,0
8238,-117.14,33.36,0
8239,-117.12,51.96,0
8240,-117.1,39.96,0
8241,-117.06,48.68,0
8242,-117.05,37.16,0
8243,-117.03,42.36,0
8244,-117.01,56.15,0
8245,-117,33.31,0
8246,-116.98,36.84,0
8247,-116.97,56.54,0
8248,-116.95,33.74,0
8249,-116.93,66.91,0
8250,-116.92,53.62,0
8251,-116.89,58.11,0
8252,-116.88,59.73,0
8253,-116.86,37.65,0
8254,-116.85,47.45,0
8255,-116.83,36.31,0
8256,-116.81,65.78,0
8257,-116.8,37.33,0
8258,-116.78,48.31,0
8259,-116.77,43.29,0
8260,-116.76,62.29,0
8261,-116.75,38.63,0
8262,-116.74,35.65,0
8263,-116.72,50.45,0
8264,-116.7,34.71,0
8265,-116.68,61.79,0
8266,-116.67,42.02,0
8267,-116.63,54.85,0
8268,-116.62,39.42,0
8269,-116.59,64.04,0
8270,-116.58,42.51,0
8271,-116.57,39.73,0
8272,-116.53,36.43,0
8273,-116.52,45.31,0
8274,-116.51,66.24,0
8275,-116.5,32.53,0
8276,-116.49,40.28,0
8277,-116.48,34.51,0
8278,-116.47,62.66,0
8279,-116.46,38.56,0
8280,-116.44,44.38,0
8281,-116.42,55.74,0
8282,-116.38,38.39,0
8283,-116.36,38.05,0
8284,-116.34,62.43,0
8285,-116.31,51.15,0
8286,-116.3,48.17,0
8287,-116.29,41.89,0
8288,-116.26,36.28,0
8289,-116.24,50.72,0
8290,-116.22,63.16,0
8291,-116.21,32.7,0
8292,-116.2,66.49,0
8293,-116.18,37.76,0
8294,-116.17,52.48,0
8295,-116.14,32.21,0
8296,-116.13,37.5,0
8297,-116.08,36.95,0
8298,-116.07,34.42,0
8299,-116.06,48.77,0
8300,-116.04,57.18,0
8301,-116.03,40.66,0
8302,-116,50.96,0
8303,-115.97,37.92,0
8304,-115.96,38.48,0
8305,-115.95,53.23,0
8306,-115.92,47.68,0
8307,-115.9,47.45,0
8308,-115.87,60.14,0
8309,-115.85,45.24,0
8310,-115.8,44.39,0
8311,-115.79,37.63,0
8312,-115.78,42.19,0
8313,-115.75,32.38,0
8314,-115.74,36.65,0
8315,-115.73,41.2,0
8316,-115.72,51.46,0
8317,-115.7,46.86,0
8318,-115.68,40.07,0
8319,-115.67,39.68,0
8320,-115.66,65.31,0
8321,-115.65,63.02,0
8322,-115.64,37.16,0
8323,-115.62,58.54,0
8324,-115.59,37.33,0
8325,-115.58,57.29,0
8326,-115.54,32.6,0
8327,-115.53,41.66,0
8328,-115.52,34.72,0
8329,-115.51,39.3,0
8330,-115.5,43.4,0
8331,-115.49,56.86,0
8332,-115.47,30.4,0
8333,-115.45,33.15,0
8334,-115.43,41.34,0
8335,-115.41,37.83,0
8336,-115.38,64.54,0
8337,-115.34,34.46,0
8338,-115.32,41.86,0
8339,-115.31,43.93,0
8340,-115.29,47.91,0
8341,-115.28,40.51,0
8342,-115.27,58.92,0
8343,-115.26,32.17,0
8344,-115.25,42.72,0
8345,-115.23,38.91,0
8346,-115.21,34.09,0
8347,-115.2,66.19,0
8348,-115.18,58.22,0
8349,-115.15,36.49,0
8350,-115.13,67.39,0
8351,-115.11,41.23,0
8352,-115.1,35.89,0
8353,-115.09,60.12,0
8354,-115.06,37.11,0
8355,-115.05,47.28,0
8356,-115.04,56.27,0
8357,-115.01,44.99,0
8358,-115,39.69,0
8359,-114.98,32.81,0
8360,-114.97,53.87,0
8361,-114.96,35.26,0
8362,-114.95,33.3,0
8363,-114.94,34.75,0
8364,-114.9,72.04,0
8365,-114.88,56.88,0
8366,-114.86,40.76,0
8367,-114.84,40.35,0
8368,-114.82,57.73,0
8369,-114.81,39.44,0
8370,-114.79,34.07,0
8371,-114.77,48.5,0
8372,-114.76,38.21,0
8373,-114.75,41.4,0
8374,-114.73,52.65,0
8375,-114.7,49.76,0
8376,-114.66,37.62,0
8377,-114.65,38.79,0
8378,-114.61,48.29,0
8379,-114.6,55.95,0
8380,-114.59,47.52,0
8381,-114.56,32.13,0
8382,-114.55,29.5,0
8383,-114.54,32.66,0
8384,-114.52,34.42,0
8385,-114.51,36.35,0
8386,-114.47,51.6,0
8387,-114.44,33.41,0
8388,-114.43,37.14,0
8389,-114.41,60.12,0
8390,-114.39,65.35,0
8391,-114.38,42.67,0
8392,-114.36,39.99,0
8393,-114.35,59.64,0
8394,-114.34,41.32,0
8395,-114.33,44.67,0
8396,-114.31,35.9,0
8397,-114.27,34.56,0
8398,-114.26,56,0
8399,-114.23,41.97,0
8400,-114.2,46.91,0
8401,-114.18,40.89,0
8402,-114.16,64.94,0
8403,-114.1,57.82,0
8404,-114.09,52.39,0
8405,-114.07,62.79,0
8406,-114.06,32.61,0
8407,-114.03,36.45,0
8408,-114.02,36.7,0
8409,-114.01,35.67,0
8410,-113.99,33.93,0
8411,-113.98,37.6,0
8412,-113.97,40.35,0
8413,-113.95,48.34,0
8414,-113.93,37.11,0
8415,-113.91,54.39,0
8416,-113.88,38.09,0
8417,-113.87,34.73,0
8418,-113.84,56.84,0
8419,-113.83,33.4,0
8420,-113.8,56.08,0
8421,-113.79,44.7,0
8422,-113.77,37.63,0
8423,-113.76,32.05,0
8424,-113.75,46.93,0
8425,-113.73,38.21,0
8426,-113.69,27.74,0
8427,-113.66,40.87,0
8428,-113.65,39.26,0
8429,-113.64,38.99,0
8430,-113.63,35.96,0
8431,-113.61,37.92,0
8432,-113.6,27.31,0
8433,-113.59,28.24,0
8434,-113.56,28.64,0
8435,-113.52,50.15,0
8436,-113.51,42.9,0
8437,-113.5,66.32,0
8438,-113.48,54.09,0
8439,-113.46,47.96,0
8440,-113.43,37.41,0
8441,-113.42,44.91,0
8442,-113.41,32.19,0
8443,-113.39,42.03,0
8444,-113.37,28.21,0
8445,-113.36,60.53,0
8446,-113.35,39.67,0
8447,-113.33,33.06,0
8448,-113.32,40.07,0
8449,-113.3,66.78,0
8450,-113.29,54.05,0
8451,-113.27,47.5,0
8452,-113.25,45.95,0
8453,-113.23,34.18,0
8454,-113.22,31.72,0
8455,-113.19,44.24,0
8456,-113.16,39.03,0
8457,-113.14,36.04,0
8458,-113.07,48.72,0
8459,-113.04,37.76,0
8460,-113.03,43.22,0
8461,-113.02,48.54,0
8462,-113,60.12,0
8463,-112.98,34.46,0
8464,-112.97,38.22,0
8465,-112.96,50.22,0
8466,-112.95,66.91,0
8467,-112.94,34.82,0
8468,-112.93,59.26,0
8469,-112.91,65.26,0
8470,-112.87,57.9,0
8471,-112.86,33.36,0
8472,-112.84,66.44,0
8473,-112.83,39.7,0
8474,-112.82,58.71,0
8475,-112.81,31.29,0
8476,-112.8,38.73,0
8477,-112.78,35.96,0
8478,-112.75,55.88,0
8479,-112.74,32.64,0
8480,-112.73,60.57,0
8481,-112.7,42.29,0
8482,-112.68,35.49,0
8483,-112.66,52.46,0
8484,-112.65,30.82,0
8485,-112.64,39.08,0
8486,-112.58,45.24,0
8487,-112.57,26.92,0
8488,-112.55,46.8,0
8489,-112.53,56.97,0
8490,-112.49,43.75,0
8491,-112.48,59.21,0
8492,-112.44,44.6,0
8493,-112.43,61.61,0
8494,-112.42,47.43,0
8495,-112.4,31.5,0
8496,-112.39,66.15,0
8497,-112.34,47.68,0
8498,-112.32,39.07,0
8499,-112.3,48.7,0
8500,-112.29,55.83,0
8501,-112.28,56.29,0
8502,-112.27,36.33,0
8503,-112.23,46.39,0
8504,-112.22,33.07,0
8505,-112.21,26.78,0
8506,-112.19,53.42,0
8507,-112.17,30.03,0
8508,-112.15,30.69,0
8509,-112.14,50.06,0
8510,-112.12,53.57,0
8511,-112.11,63.15,0
8512,-112.1,35.51,0
8513,-112.09,31.82,0
8514,-112.07,52.64,0
8515,-112.04,39.5,0
8516,-112.03,59.55,0
8517,-112.01,40.18,0
8518,-112,45.01,0
8519,-111.99,43.91,0
8520,-111.98,54.32,0
8521,-111.94,31.41,0
8522,-111.92,38.02,0
8523,-111.91,58.49,0
8524,-111.9,58.32,0
8525,-111.89,39.13,0
8526,-111.87,52.55,0
8527,-111.86,42.29,0
8528,-111.85,56.52,0
8529,-111.81,32.76,0
8530,-111.8,32.19,0
8531,-111.78,47.73,0
8532,-111.77,42.93,0
8533,-111.76,47.64,0
8534,-111.73,67,0
8535,-111.72,41.17,0
8536,-111.71,37.66,0
8537,-111.7,30.75,0
8538,-111.68,44.77,0
8539,-111.67,30.29,0
8540,-111.64,54.77,0
8541,-111.61,29.26,0
8542,-111.6,48.7,0
8543,-111.57,66.44,0
8544,-111.55,58.65,0
8545,-111.53,34.79,0
8546,-111.51,37.21,0
8547,-111.48,56.97,0
8548,-111.47,31.52,0
8549,-111.44,54.86,0
8550,-111.39,57.85,0
8551,-111.35,50.1,0
8552,-111.34,38.14,0
8553,-111.33,28.81,0
8554,-111.32,60.14,0
8555,-111.3,29.93,0
8556,-111.28,38.78,0
8557,-111.26,64.27,0
8558,-111.24,30.47,0
8559,-111.23,32.42,0
8560,-111.22,69.79,0
8561,-111.2,31.19,0
8562,-111.19,32.5,0
8563,-111.18,54.22,0
8564,-111.17,28.48,0
8565,-111.13,56.38,0
8566,-111.12,47.05,0
8567,-111.11,34.64,0
8568,-111.08,39.69,0
8569,-111.05,63.11,0
8570,-111.03,52.21,0
8571,-111.01,61.33,0
8572,-110.99,36.2,0
8573,-110.98,67.41,0
8574,-110.96,66.7,0
8575,-110.94,54.66,0
8576,-110.93,35.46,0
8577,-110.92,54.27,0
8578,-110.89,32.13,0
8579,-110.88,34.28,0
8580,-110.87,49.7,0
8581,-110.84,30.27,0
8582,-110.83,47.54,0
8583,-110.82,41.02,0
8584,-110.79,36.57,0
8585,-110.78,51.6,0
8586,-110.75,28.39,0
8587,-110.73,30.83,0
8588,-110.71,30.48,0
8589,-110.69,66.58,0
8590,-110.68,39.63,0
8591,-110.67,64.92,0
8592,-110.64,29.07,0
8593,-110.63,67.59,0
