,X_WGS84,Y_WGS84,echang
7981,-106.07,27.22,0
7982,-106.06,70.89,0
7983,-106.03,28.9,0
7984,-106.02,45.27,0
7985,-106.01,27.64,0
7986,-105.98,24.06,0
7987,-105.97,57.86,0
7988,-105.95,66.56,0
7989,-105.94,37.83,0
7990,-105.93,61.04,0
7991,-105.92,25.17,0
7992,-105.91,64.71,0
7993,-105.89,27.12,0
7994,-105.88,43.46,0
7995,-105.86,42.42,0
7996,-105.83,44.98,0
7997,-105.82,25.7,0
7998,-105.78,63.59,0
7999,-105.77,42.66,0
8000,-105.76,64.27,0
8001,-105.73,28.45,0
8002,-105.72,28.01,0
8003,-105.71,29.92,0
8004,-105.69,29.33,0
8005,-105.68,66.18,0
8006,-105.67,67.13,0
8007,-105.64,29.56,0
8008,-105.63,23.71,0
8009,-105.62,27.17,0
8010,-105.6,22.96,0
8011,-105.59,26.01,0
8012,-105.58,30.1,0
8013,-105.57,26.88,0
8014,-105.55,29,0
8015,-105.54,39.32,0
8016,-105.53,41.74,0
8017,-105.52,26.25,0
8018,-105.51,63.66,0
8019,-105.5,30.74,0
8020,-105.48,38.98,0
8021,-105.47,25.59,0
8022,-105.46,53.75,0
8023,-105.44,24.38,0
8024,-105.42,62.6,0
8025,-105.39,39.72,0
8026,-105.38,25.07,0
8027,-105.37,43.86,0
8028,-105.36,65.11,0
8029,-105.34,27.71,0
8030,-105.33,26.77,0
8031,-105.32,38.17,0
8032,-105.3,40.12,0
8033,-105.29,69.92,0
8034,-105.27,28.04,0
8035,-105.25,31.11,0
8036,-105.24,30.6,0
8037,-105.23,66.02,0
8038,-105.21,22.9,0
8039,-105.2,22.6,0
8040,-105.17,24.26,0
8041,-105.15,61.25,0
8042,-105.13,67.62,0
8043,-105.12,29,0
8044,-105.11,23.63,0
8045,-105.1,41.24,0
8046,-105.08,28,0
8047,-105.06,29.74,0
8048,-105.05,28.45,0
8049,-105.03,25.99,0
8050,-105.02,63.11,0
8051,-104.99,42.71,0
8052,-104.96,59.21,0
8053,-104.95,22.55,0
8054,-104.94,66.84,0
8055,-104.93,26.98,0
8056,-104.91,64.88,0
8057,-104.9,25.25,0
8058,-104.88,66.69,0
8059,-104.87,64.16,0
8060,-104.86,44.11,0
8061,-104.84,23.4,0
8062,-104.83,25.66,0
8063,-104.81,65.95,0
8064,-104.79,19.72,0
8065,-104.76,41.59,0
8066,-104.75,65.36,0
8067,-104.74,24.92,0
8068,-104.73,26.76,0
8069,-104.71,21.38,0
8070,-104.7,56.38,0
8071,-104.68,22.27,0
8072,-104.66,20.2,0
8073,-104.65,20.71,0
8074,-104.64,22.95,0
8075,-104.63,21.5,0
8076,-104.62,52.65,0
8077,-104.6,66.37,0
8078,-104.59,19.52,0
8079,-104.57,39.06,0
8080,-104.55,27.27,0
8081,-104.54,43.1,0
8082,-104.52,20.53,0
8083,-104.51,21.07,0
8084,-104.5,64.77,0
8085,-104.49,24.67,0
8086,-104.47,60.77,0
8087,-104.46,30.75,0
8088,-104.45,55.07,0
8089,-104.44,19.71,0
8090,-104.43,58.66,0
8091,-104.42,25.57,0
8092,-104.4,26.29,0
8093,-104.39,61.21,0
8094,-104.37,25.09,0
8095,-104.36,27.47,0
8096,-104.33,59.04,0
8097,-104.32,29.56,0
8098,-104.29,60.43,0
8099,-104.28,63.74,0
8100,-104.24,23.2,0
8101,-104.22,26.97,0
8102,-104.2,66.16,0
8103,-104.19,58.83,0
8104,-104.18,63.02,0
8105,-104.17,26.09,0
8106,-104.16,63.47,0
8107,-104.15,25.23,0
8108,-104.12,57.31,0
8109,-104.11,20.24,0
8110,-104.07,30.03,0
8111,-104.05,61.97,0
8112,-104.04,23.11,0
8113,-104.03,23.95,0
8114,-104.02,54.64,0
8115,-104.01,66.39,0
8116,-104,19.4,0
8117,-103.98,31.87,0
8118,-103.94,49.9,0
8119,-103.92,21.73,0
8120,-103.91,26.78,0
8121,-103.9,67.38,0
8122,-103.88,24.8,0
8123,-103.86,19.26,0
8124,-103.85,25.63,0
8125,-103.83,22.5,0
8126,-103.82,28.35,0
8127,-103.81,29.38,0
8128,-103.78,26.42,0
8129,-103.77,28.53,0
8130,-103.76,19.45,0
8131,-103.74,59.59,0
8132,-103.73,27.92,0
8133,-103.7,64.2,0
8134,-103.69,19.86,0
8135,-103.68,24.17,0
8136,-103.67,32.12,0
8137,-103.65,24.3,0
8138,-103.64,57.35,0
8139,-103.63,25.1,0
8140,-103.62,23.72,0
8141,-103.61,24.57,0
8142,-103.6,27.22,0
8143,-103.59,61.29,0
8144,-103.57,25.27,0
8145,-103.56,21.53,0
8146,-103.53,24.7,0
8147,-103.51,66.46,0
8148,-103.5,64.6,0
8149,-103.49,20.6,0
8150,-103.48,27.86,0
8151,-103.47,65.01,0
8152,-103.46,23.06,0
8153,-103.44,22.07,0
8154,-103.43,69.88,0
8155,-103.41,23.83,0
8156,-103.39,55.87,0
8157,-103.36,18.84,0
8158,-103.34,20.14,0
8159,-103.32,25.57,0
8160,-103.31,24.8,0
8161,-103.3,26.63,0
8162,-103.29,38.37,0
8163,-103.27,20.81,0
8164,-103.26,25.15,0
8165,-103.25,19.39,0
8166,-103.23,28.87,0
8167,-103.2,20.58,0
8168,-103.19,28.04,0
8169,-103.18,22.52,0
8170,-103.17,18.96,0
8171,-103.16,18.6,0
8172,-103.15,56.66,0
8173,-103.14,25.98,0
8174,-103.13,67.62,0
8175,-103.09,69.24,0
8176,-103.07,23.06,0
8177,-103.06,21.73,0
8178,-103.05,18.88,0
8179,-103.04,26.87,0
8180,-103.03,25.55,0
8181,-103.02,59.69,0
8182,-103.01,28.32,0
8183,-103,30.36,0
8184,-102.98,66.01,0
8185,-102.97,61.58,0
8186,-102.95,18.39,0
8187,-102.94,64.06,0
8188,-102.92,65.19,0
8189,-102.9,21.09,0
8190,-102.89,19.4,0
8191,-102.88,62.94,0
8192,-102.87,54.93,0
8193,-102.85,29.29,0
8194,-102.84,25.19,0
8195,-102.8,29.57,0
8196,-102.79,18.86,0
8197,-102.78,23.64,0
8198,-102.75,52.36,0
8199,-102.74,28.73,0
8200,-102.71,55.45,0
8201,-102.67,26.46,0
8202,-102.65,20.6,0
8203,-102.64,31.16,0
8204,-102.63,30.61,0
8205,-102.62,24.86,0
8206,-102.6,65.78,0
8207,-102.59,18.48,0
8208,-102.57,22.67,0
8209,-102.56,64.25,0
8210,-102.55,31.33,0
8211,-102.54,23.03,0
8212,-102.53,19.04,0
8213,-102.52,56.64,0
8214,-102.51,22.89,0
8215,-102.5,20.56,0
8216,-102.49,23.51,0
8217,-102.46,29.38,0
8218,-102.45,26.03,0
8219,-102.44,33.06,0
8220,-102.43,29.97,0
8221,-102.42,24.05,0
8222,-102.41,18.63,0
8223,-102.4,24.65,0
8224,-102.38,30.64,0
8225,-102.37,27.56,0
8226,-102.36,28.89,0
8227,-102.35,56.15,0
8228,-102.34,26.99,0
8229,-102.33,21.42,0
8230,-102.3,62.62,0
8231,-102.29,66.11,0
8232,-102.28,56.62,0
8233,-102.26,22,0
8234,-102.25,29.53,0
8235,-102.24,20.81,0
8236,-102.22,66.81,0
8237,-102.21,20.05,0
8238,-102.2,25.36,0
8239,-102.19,32.46,0
8240,-102.18,30.64,0
8241,-102.16,28.36,0
8242,-102.14,55.61,0
8243,-102.13,24.09,0
8244,-102.12,24.55,0
8245,-102.11,42.15,0
8246,-102.08,20.22,0
8247,-102.06,22.9,0
8248,-102.05,42.83,0
8249,-102.04,19.34,0
8250,-102.03,61.59,0
8251,-102.01,63.72,0
8252,-102,27.87,0
8253,-101.97,30.25,0
8254,-101.95,65.49,0
8255,-101.92,22.72,0
8256,-101.91,29.38,0
8257,-101.9,31.09,0
8258,-101.89,21.14,0
8259,-101.87,18.26,0
8260,-101.86,20.31,0
8261,-101.82,25.1,0
8262,-101.81,25.49,0
8263,-101.8,19.71,0
8264,-101.78,64.92,0
8265,-101.75,19.07,0
8266,-101.74,57.52,0
8267,-101.71,24.7,0
8268,-101.7,54.81,0
8269,-101.69,27.09,0
8270,-101.67,21.92,0
8271,-101.65,56.29,0
8272,-101.64,18.55,0
8273,-101.62,26.53,0
8274,-101.61,55.79,0
8275,-101.57,19.8,0
8276,-101.56,31.38,0
8277,-101.53,26.8,0
8278,-101.52,33.21,0
8279,-101.49,23.75,0
8280,-101.48,55.14,0
8281,-101.47,31.35,0
8282,-101.46,24.21,0
8283,-101.45,30.47,0
8284,-101.44,57.86,0
8285,-101.41,21.62,0
8286,-101.4,59.21,0
8287,-101.38,18.42,0
8288,-101.37,29.8,0
8289,-101.36,20.68,0
8290,-101.35,22,0
8291,-101.31,18.52,0
8292,-101.3,19.5,0
8293,-101.28,28.3,0
8294,-101.27,25.12,0
8295,-101.25,18.28,0
8296,-101.23,22.74,0
8297,-101.22,19.76,0
8298,-101.21,63.65,0
8299,-101.19,64.65,0
8300,-101.18,32.46,0
8301,-101.16,20.94,0
8302,-101.15,27.22,0
8303,-101.13,56.47,0
8304,-101.12,42.08,0
8305,-101.11,30.11,0
8306,-101.09,24.83,0
8307,-101.08,22.33,0
8308,-101.05,25.95,0
8309,-101.03,41.28,0
8310,-101.02,20.93,0
8311,-101,57.52,0
8312,-100.98,23.77,0
8313,-100.94,44.28,0
8314,-100.92,33.79,0
8315,-100.91,32.4,0
8316,-100.89,43.47,0
8317,-100.88,25.51,0
8318,-100.87,18.28,0
8319,-100.86,20.5,0
8320,-100.83,22.31,0
8321,-100.81,63.95,0
8322,-100.79,18.92,0
8323,-100.77,56.89,0
8324,-100.76,31.84,0
8325,-100.75,65.09,0
8326,-100.74,32.32,0
8327,-100.72,27.36,0
8328,-100.69,17.54,0
8329,-100.68,23.28,0
8330,-100.67,27.42,0
8331,-100.66,23.65,0
8332,-100.64,32.01,0
8333,-100.61,27.57,0
8334,-100.6,66.67,0
8335,-100.58,64.33,0
8336,-100.57,18.75,0
8337,-100.56,19.58,0
8338,-100.55,18.25,0
8339,-100.54,63.36,0
8340,-100.53,67.45,0
8341,-100.51,59.76,0
8342,-100.49,23.06,0
8343,-100.48,21.85,0
8344,-100.47,17.57,0
8345,-100.46,22.15,0
8346,-100.45,61.93,0
8347,-100.43,19.9,0
8348,-100.42,24.41,0
8349,-100.4,20.92,0
8350,-100.39,18.45,0
8351,-100.35,24.87,0
8352,-100.34,56.63,0
8353,-100.33,17.27,0
8354,-100.32,27.08,0
8355,-100.3,54.94,0
8356,-100.28,25.21,0
8357,-100.27,23.82,0
8358,-100.26,63.11,0
8359,-100.25,20.53,0
8360,-100.24,60.33,0
8361,-100.22,22.57,0
8362,-100.2,24.33,0
8363,-100.17,18.94,0
8364,-100.14,19.72,0
8365,-100.13,17.95,0
8366,-100.09,23.94,0
8367,-100.07,61.08,0
8368,-100.03,57.82,0
8369,-100.01,63.95,0
8370,-100,25.66,0
8371,-99.99,26.82,0
8372,-99.98,26.44,0
8373,-99.97,64.81,0
8374,-99.95,18.5,0
8375,-99.94,33.46,0
8376,-99.93,27.38,0
8377,-99.92,24.68,0
8378,-99.9,17.3,0
8379,-99.88,63.36,0
8380,-99.85,33.66,0
8381,-99.84,56.34,0
8382,-99.83,17.4,0
8383,-99.82,23.03,0
8384,-99.8,25.31,0
8385,-99.79,23.62,0
8386,-99.76,55.17,0
8387,-99.75,24.97,0
8388,-99.74,22.65,0
8389,-99.73,19.81,0
8390,-99.71,17.9,0
8391,-99.7,27.38,0
8392,-99.69,24.28,0
8393,-99.68,28.41,0
8394,-99.67,73.18,0
8395,-99.66,18.19,0
8396,-99.63,65.32,0
8397,-99.61,24.09,0
8398,-99.59,65.64,0
8399,-99.58,22.52,0
8400,-99.55,23.35,0
8401,-99.53,22.72,0
8402,-99.52,62.75,0
8403,-99.51,17.32,0
8404,-99.5,18.77,0
8405,-99.49,19.21,0
8406,-99.45,17.64,0
8407,-99.44,19.62,0
8408,-99.42,57.71,0
8409,-99.41,72.42,0
8410,-99.39,19.09,0
8411,-99.37,18.29,0
8412,-99.35,22.14,0
8413,-99.34,21.37,0
8414,-99.33,27.05,0
8415,-99.31,21.77,0
8416,-99.3,20.44,0
8417,-99.29,66.44,0
8418,-99.28,55.45,0
8419,-99.26,21.93,0
8420,-99.24,65.1,0
8421,-99.22,19.48,0
8422,-99.2,51.34,0
8423,-99.19,18.72,0
8424,-99.17,27.77,0
8425,-99.16,25.82,0
8426,-99.15,25.34,0
8427,-99.12,67.09,0
8428,-99.1,63.84,0
8429,-99.09,17.66,0
8430,-99.07,27.3,0
8431,-99.06,56.64,0
8432,-99.04,57.69,0
8433,-99.03,21.68,0
8434,-99,61.89,0
8435,-98.99,20.96,0
8436,-98.97,18.13,0
8437,-98.96,20.09,0
8438,-98.95,66.11,0
8439,-98.93,18.65,0
8440,-98.92,23.45,0
8441,-98.9,23.33,0
8442,-98.88,28.36,0
8443,-98.86,22.07,0
8444,-98.85,58.91,0
8445,-98.82,23.84,0
8446,-98.81,65.61,0
8447,-98.77,54.77,0
8448,-98.76,28.68,0
8449,-98.72,21.43,0
8450,-98.7,63.51,0
8451,-98.69,20.41,0
8452,-98.68,28.15,0
8453,-98.67,25.22,0
8454,-98.66,64.33,0
8455,-98.65,22.15,0
8456,-98.63,17.84,0
8457,-98.61,26.82,0
8458,-98.6,67.15,0
8459,-98.58,22.96,0
8460,-98.57,58.41,0
8461,-98.55,25.65,0
8462,-98.53,62.48,0
8463,-98.52,16.74,0
8464,-98.49,63.19,0
8465,-98.48,18.4,0
8466,-98.47,61.55,0
8467,-98.46,20.05,0
8468,-98.45,22.27,0
8469,-98.43,64.64,0
8470,-98.41,65.38,0
8471,-98.4,24.49,0
8472,-98.38,22.82,0
8473,-98.37,59.84,0
8474,-98.36,22.82,0
8475,-98.34,23.84,0
8476,-98.33,17.13,0
8477,-98.32,25.88,0
8478,-98.31,20.96,0
8479,-98.28,22.43,0
8480,-98.27,28.48,0
8481,-98.26,60.56,0
8482,-98.24,19.58,0
8483,-98.23,16.68,0
8484,-98.22,62.75,0
8485,-98.21,25.06,0
8486,-98.19,18.7,0
8487,-98.18,21.93,0
8488,-98.17,21.79,0
8489,-98.16,20.63,0
8490,-98.14,17.32,0
8491,-98.13,27.6,0
8492,-98.09,16.52,0
8493,-98.08,21.15,0
8494,-98.07,66.92,0
8495,-98.06,61.92,0
8496,-98.02,54.73,0
8497,-97.99,66.25,0
8498,-97.98,17.66,0
8499,-97.97,65.01,0
8500,-97.94,21.05,0
8501,-97.93,21.54,0
8502,-97.9,18.15,0
8503,-97.89,17.41,0
8504,-97.87,19.27,0
8505,-97.86,63.07,0
8506,-97.85,19.72,0
8507,-97.84,55.08,0
8508,-97.83,17.89,0
8509,-97.82,62.77,0
8510,-97.79,16.42,0
8511,-97.78,18.57,0
8512,-97.77,58.81,0
8513,-97.74,21.27,0
8514,-97.73,17.45,0
8515,-97.72,60.31,0
8516,-97.69,18.65,0
8517,-97.68,66.03,0
8518,-97.67,63.76,0
8519,-97.65,20.78,0
8520,-97.63,17.91,0
8521,-97.59,20,0
8522,-97.57,17.52,0
8523,-97.55,20.48,0
8524,-97.54,65.55,0
8525,-97.5,18.39,0
8526,-97.46,16.94,0
8527,-97.44,54.32,0
8528,-97.42,16.54,0
8529,-97.39,16.3,0
8530,-97.37,20.26,0
8531,-97.33,63.53,0
8532,-97.31,61.65,0
8533,-97.26,17.47,0
8534,-97.25,58.03,0
8535,-97.23,16.66,0
8536,-97.21,64.48,0
8537,-97.2,19.5,0
8538,-97.18,57.44,0
8539,-97.14,54.03,0
8540,-97.06,17.21,0
8541,-97.04,20.07,0
8542,-97,66.1,0
8543,-96.99,59.55,0
8544,-96.96,17.23,0
8545,-96.95,19.61,0
8546,-96.93,58.54,0
8547,-96.91,19.1,0
8548,-96.87,64.33,0
8549,-96.84,19.41,0
8550,-96.83,53.71,0
8551,-96.81,57.9,0
8552,-96.79,56.79,0
8553,-96.78,64.83,0
8554,-96.77,17.56,0
8555,-96.76,60.37,0
8556,-96.72,16.26,0
8557,-96.7,59.09,0
8558,-96.67,17.69,0
8559,-96.66,67.09,0
8560,-96.64,62.85,0
8561,-96.62,16.6,0
8562,-96.6,18.23,0
8563,-96.58,56,0
8564,-96.57,19.13,0
8565,-96.55,65.4,0
8566,-96.51,63.76,0
8567,-96.49,18.97,0
8568,-96.45,18.67,0
8569,-96.4,56.45,0
8570,-96.36,16.73,0
8571,-96.35,17.64,0
8572,-96.34,17.93,0
8573,-96.3,56.96,0
8574,-96.28,60.86,0
8575,-96.25,18.77,0
8576,-96.22,57.69,0
8577,-96.2,52.27,0
8578,-96.18,16.28,0
8579,-96.17,18.28,0
8580,-96.13,17.81,0
8581,-96.11,59.3,0
8582,-96.07,58.39,0
8583,-96.05,17.4,0
8584,-95.98,56.8,0
8585,-95.97,16.69,0
8586,-95.94,66.04,0
8587,-95.85,18.11,0
8588,-95.82,62.18,0
8589,-95.81,63.91,0
8590,-95.8,56.05,0
8591,-95.79,60.79,0
8592,-95.77,40.77,0
8593,-95.73,17.77,0
8594,-95.69,66.65,0
8595,-95.68,16.58,0
8596,-95.67,64.64,0
8597,-95.66,16.09,0
8598,-95.65,17.95,0
8599,-95.62,16.29,0
8600,-95.61,65.72,0
8601,-95.58,63.46,0
8602,-95.56,59.38,0
8603,-95.54,66.58,0
8604,-95.53,41.87,0
8605,-95.52,60.27,0
8606,-95.49,17.28,0
8607,-95.48,64.05,0
8608,-95.43,61.2,0
8609,-95.42,18.26,0
8610,-95.39,66.15,0
8611,-95.31,63.11,0
8612,-95.27,17.5,0
8613,-95.26,55.45,0
8614,-95.25,16.86,0
8615,-95.23,66.23,0
8616,-95.2,61.63,0
8617,-95.19,17.89,0
8618,-95.18,65.13,0
8619,-95.17,17.31,0
8620,-95.16,54.64,0
8621,-95.15,40.96,0
8622,-95.14,56.15,0
8623,-95.06,66.75,0
8624,-95.04,63.51,0
8625,-95.02,65.83,0
8626,-95.01,17.06,0
8627,-94.99,16.64,0
8628,-94.97,57.73,0
8629,-94.89,17.26,0
8630,-94.88,50.88,0
8631,-94.84,70.94,0
8632,-94.82,67.01,0
8633,-94.78,58.41,0
8634,-94.74,62.73,0
8635,-94.72,67.45,0
8636,-94.71,51.72,0
8637,-94.66,17.08,0
8638,-94.62,64.14,0
8639,-94.61,57.57,0
8640,-94.6,17.65,0
8641,-94.59,56.74,0
8642,-94.58,17.77,0
8643,-94.55,42.18,0
8644,-94.54,16.73,0
8645,-94.53,65.99,0
8646,-94.5,17.4,0
8647,-94.49,17.32,0
8648,-94.46,16.91,0
8649,-94.45,55.5,0
8650,-94.42,52.57,0
8651,-94.39,16.56,0
8652,-94.38,63.83,0
8653,-94.36,17.69,0
8654,-94.35,53.88,0
8655,-94.34,31.83,0
8656,-94.33,32.5,0
8657,-94.26,65.7,0
8658,-94.24,17.49,0
8659,-94.21,56.5,0
8660,-94.17,17.1,0
8661,-94.15,39.47,0
8662,-94.14,16.9,0
8663,-94.12,32.18,0
8664,-94.11,65.07,0
8665,-94.08,70.43,0
8666,-94.05,17.76,0
8667,-94.04,58.24,0
8668,-94.03,56.22,0
8669,-94.01,34.08,0
8670,-93.99,64.29,0
8671,-93.92,67.7,0
8672,-93.87,32.31,0
8673,-93.83,16.85,0
8674,-93.78,56.84,0
8675,-93.76,18.01,0
8676,-93.74,16.39,0
8677,-93.73,64.58,0
8678,-93.69,62.54,0
8679,-93.67,68.29,0
8680,-93.65,31.88,0
8681,-93.57,17.37,0
8682,-93.54,41.35,0
8683,-93.5,58.05,0
8684,-93.49,40.35,0
8685,-93.44,17.23,0
8686,-93.43,57.14,0
8687,-93.41,16.72,0
8688,-93.37,65.83,0
8689,-93.36,49.61,0
8690,-93.33,16.28,0
8691,-93.32,66.28,0
8692,-93.28,52.61,0
8693,-93.27,68.14,0
8694,-93.23,50.66,0
8695,-93.2,17,0
8696,-93.19,53.5,0
8697,-93.18,17.75,0
8698,-93.17,39.37,0
8699,-93.13,18.13,0
8700,-93.11,67.76,0
8701,-93.08,17.29,0
8702,-93.06,56.38,0
8703,-93.03,32.45,0
8704,-93.02,64.08,0
8705,-93.01,64.58,0
8706,-92.99,39.45,0
8707,-92.98,17.7,0
8708,-92.97,42.12,0
8709,-92.89,18.04,0
8710,-92.88,18.23,0
8711,-92.87,40.52,0
8712,-92.85,67.21,0
8713,-92.82,33.98,0
8714,-92.81,54.98,0
8715,-92.78,30.41,0
8716,-92.77,30.94,0
8717,-92.73,17.17,0
8718,-92.72,37.39,0
8719,-92.69,39.25,0
8720,-92.68,17.4,0
8721,-92.65,18.1,0
8722,-92.64,15.5,0
8723,-92.63,65.99,0
8724,-92.6,56,0
8725,-92.59,15.91,0
8726,-92.58,32.22,0
8727,-92.57,68.27,0
8728,-92.54,16.69,0
8729,-92.53,68.73,0
8730,-92.52,37.54,0
8731,-92.51,48.97,0
8732,-92.5,16.72,0
8733,-92.47,15.46,0
8734,-92.44,17.83,0
8735,-92.43,50.58,0
8736,-92.42,18.28,0
8737,-92.4,16.17,0
8738,-92.39,53.58,0
8739,-92.36,69.15,0
8740,-92.33,18.19,0
8741,-92.3,56.36,0
8742,-92.28,65.66,0
8743,-92.26,64.46,0
8744,-92.25,17.44,0
8745,-92.24,31.65,0
8746,-92.22,15.69,0
8747,-92.21,64.83,0
8748,-92.18,38.79,0
8749,-92.17,67.68,0
8750,-92.13,17.17,0
8751,-92.09,34.2,0
8752,-92.05,16.44,0
8753,-92.01,31.24,0
8754,-91.98,41.24,0
8755,-91.96,49.48,0
8756,-91.94,30.56,0
8757,-91.93,16.92,0
8758,-91.92,67.05,0
8759,-91.88,52.32,0
8760,-91.85,15.78,0
8761,-91.84,18.24,0
8762,-91.83,16.1,0
8763,-91.79,53.42,0
8764,-91.78,17.6,0
8765,-91.75,67.51,0
8766,-91.73,16.68,0
8767,-91.71,14.65,0
8768,-91.69,36.65,0
8769,-91.67,68.5,0
8770,-91.66,17.16,0
8771,-91.65,14.91,0
8772,-91.64,18.18,0
8773,-91.63,18.18,0
8774,-91.59,56.21,0
8775,-91.58,52.74,0
8776,-91.56,16.99,0
8777,-91.54,65.26,0
8778,-91.51,14.51,0
8779,-91.48,35.99,0
8780,-91.46,17.52,0
8781,-91.41,50.2,0
8782,-91.4,15.07,0
8783,-91.39,67.68,0
8784,-91.35,54.98,0
8785,-91.34,31.54,0
8786,-91.33,68.35,0
8787,-91.32,14.25,0
8788,-91.29,51.6,0
8789,-91.27,45.07,0
8790,-91.26,16.37,0
8791,-91.25,18.25,0
8792,-91.24,54.09,0
8793,-91.22,17.26,0
8794,-91.21,15.45,0
8795,-91.2,31.09,0
8796,-91.19,42.59,0
8797,-91.17,14.64,0
8798,-91.16,16.9,0
8799,-91.12,35.32,0
8800,-91.11,16.1,0
8801,-91.08,65.55,0
8802,-91.07,18.17,0
8803,-91.06,16.75,0
8804,-91.05,15.89,0
8805,-91.03,15.85,0
8806,-91.02,41.75,0
8807,-91.01,34.25,0
8808,-91,16.32,0
8809,-90.99,65.18,0
8810,-90.98,14.53,0
8811,-90.97,39.44,0
8812,-90.96,14.21,0
8813,-90.95,17.45,0
8814,-90.9,35.86,0
8815,-90.89,64.29,0
8816,-90.83,15.05,0
8817,-90.82,14.81,0
8818,-90.78,16.76,0
8819,-90.77,18.18,0
8820,-90.75,18.88,0
8821,-90.69,34.41,0
8822,-90.68,18.48,0
8823,-90.67,67.51,0
8824,-90.65,66.94,0
8825,-90.64,16.09,0
8826,-90.63,15.53,0
8827,-90.61,14.36,0
8828,-90.59,66.14,0
8829,-90.58,17.27,0
8830,-90.57,65.11,0
8831,-90.56,33.19,0
8832,-90.53,34.99,0
8833,-90.51,16.67,0
8834,-90.5,54.79,0
8835,-90.49,40.02,0
8836,-90.48,15.23,0
8837,-90.47,30.86,0
8838,-90.46,18.99,0
8839,-90.44,35.38,0
8840,-90.42,15.92,0
8841,-90.4,15.06,0
8842,-90.39,17.76,0
8843,-90.36,64.56,0
8844,-90.35,45.52,0
8845,-90.34,14.8,0
8846,-90.32,65.64,0
8847,-90.31,56.67,0
8848,-90.3,67.74,0
8849,-90.29,17.11,0
8850,-90.28,37.43,0
8851,-90.27,14.42,0
8852,-90.26,53.41,0
8853,-90.24,17.57,0
8854,-90.23,16.23,0
8855,-90.21,52.26,0
8856,-90.19,15.54,0
8857,-90.13,17.49,0
8858,-90.11,14.56,0
8859,-90.1,67.13,0
8860,-90.08,20.74,0
8861,-90.07,19.28,0
8862,-90.05,16.83,0
8863,-90.04,40.33,0
8864,-90.02,31.94,0
8865,-90.01,18.5,0
8866,-89.98,66.67,0
8867,-89.97,19.94,0
8868,-89.94,20.41,0
8869,-89.89,32.82,0
8870,-89.88,15.84,0
8871,-89.85,13.97,0
8872,-89.84,15.51,0
8873,-89.83,52.55,0
8874,-89.82,14.55,0
8875,-89.79,35.91,0
8876,-89.77,14.81,0
8877,-89.76,49.06,0
8878,-89.74,16.61,0
8879,-89.72,15.37,0
8880,-89.7,16.92,0
8881,-89.69,33.41,0
8882,-89.68,17.74,0
8883,-89.65,13.81,0
8884,-89.64,20.58,0
8885,-89.62,68.02,0
8886,-89.6,18.68,0
8887,-89.58,31.37,0
8888,-89.57,19.13,0
8889,-89.55,16.77,0
8890,-89.54,15.17,0
8891,-89.53,45.68,0
8892,-89.5,19.87,0
8893,-89.49,33.31,0
8894,-89.47,15.67,0
8895,-89.46,37.52,0
8896,-89.44,19.61,0
8897,-89.42,56.08,0
8898,-89.41,67.59,0
8899,-89.4,53.55,0
8900,-89.39,17.15,0
8901,-89.38,15.99,0
8902,-89.37,65.07,0
8903,-89.36,14.85,0
8904,-89.35,72.25,0
8905,-89.34,49.9,0
8906,-89.32,39.32,0
8907,-89.3,14.57,0
8908,-89.29,20.66,0
8909,-89.26,51.26,0
8910,-89.24,16.38,0
8911,-89.22,68.27,0
8912,-89.21,19.92,0
8913,-89.2,34.37,0
8914,-89.19,18.2,0
8915,-89.17,66.96,0
8916,-89.16,15.35,0
8917,-89.15,13.93,0
8918,-89.14,15.74,0
8919,-89.12,64.73,0
8920,-89.1,15.04,0
8921,-89.09,66.31,0
8922,-89.08,17.18,0
8923,-89.04,19.26,0
8924,-89.03,20.82,0
8925,-89.01,14.65,0
8926,-89,18.89,0
8927,-88.99,13.6,0
8928,-88.98,16.2,0
8929,-88.96,15.26,0
8930,-88.95,14.11,0
8931,-88.94,36.92,0
8932,-88.92,16.87,0
8933,-88.91,72.54,0
8934,-88.9,34.02,0
8935,-88.89,16.64,0
8936,-88.87,18.47,0
8937,-88.86,37.77,0
8938,-88.84,15.14,0
8939,-88.83,52.02,0
8940,-88.82,14.42,0
8941,-88.8,64.22,0
8942,-88.79,17.1,0
8943,-88.77,31.93,0
8944,-88.76,17.41,0
8945,-88.74,30.86,0
8946,-88.72,70.69,0
8947,-88.69,52.26,0
8948,-88.66,17.49,0
8949,-88.64,50.84,0
8950,-88.63,39.32,0
8951,-88.62,20.11,0
8952,-88.61,19.32,0
8953,-88.58,20.49,0
8954,-88.57,13.45,0
8955,-88.56,21.15,0
8956,-88.55,66.75,0
8957,-88.54,18.87,0
8958,-88.53,68.79,0
8959,-88.52,15.3,0
8960,-88.51,14.07,0
8961,-88.5,38.71,0
8962,-88.49,55.79,0
8963,-88.46,65.07,0
8964,-88.45,32.66,0
8965,-88.43,32.31,0
8966,-88.42,17.83,0
8967,-88.41,14.56,0
8968,-88.4,19.37,0
8969,-88.37,20.35,0
8970,-88.36,64.71,0
8971,-88.35,33.55,0
8972,-88.34,70.75,0
8973,-88.32,15.3,0
8974,-88.31,40.58,0
8975,-88.3,14.97,0
8976,-88.29,21,0
8977,-88.28,14.31,0
8978,-88.27,40.7,0
8979,-88.26,20.55,0
8980,-88.25,13.32,0
8981,-88.24,71.7,0
