,X_WGS84,Y_WGS84,symnov
7741,-120.95,49.26,0
7742,-120.91,61.43,0
7743,-120.89,43.42,0
7744,-120.88,38.01,0
7745,-120.87,39.76,0
7746,-120.86,48.54,0
7747,-120.82,42.92,0
7748,-120.78,43.32,0
7749,-120.77,55.97,0
7750,-120.75,51.42,0
7751,-120.74,53.29,0
7752,-120.73,36.99,0
7753,-120.7,48.93,0
7754,-120.68,41.56,0
7755,-120.66,47.95,0
7756,-120.65,59.47,0
7757,-120.64,58.19,0
7758,-120.61,62.39,0
7759,-120.6,36.64,0
7760,-120.56,35.74,0
7761,-120.55,46.71,0
7762,-120.53,43.26,0
7763,-120.5,57.4,0
7764,-120.46,41.26,0
7765,-120.44,37.38,0
7766,-120.43,43.62,0
7767,-120.4,58.49,0
7768,-120.39,63.36,0
7769,-120.36,49.02,0
7770,-120.35,42.51,0
7771,-120.34,43.1,0
7772,-120.32,55.95,0
7773,-120.31,44.04,0
7774,-120.28,40.67,0
7775,-120.27,67.6,0
7776,-120.25,60.91,0
7777,-120.23,52.78,0
7778,-120.21,47.36,0
7779,-120.19,37.71,0
7780,-120.18,47.79,0
7781,-120.15,54.85,0
7782,-120.1,43.5,0
7783,-120.07,58.06,0
7784,-120.05,37.09,0
7785,-120.04,49.49,0
7786,-120.02,52.21,0
7787,-119.99,44.09,0
7788,-119.98,57.15,0
7789,-119.97,44.52,0
7790,-119.96,45.91,0
7791,-119.92,37.36,0
7792,-119.89,58.71,0
7793,-119.86,40.69,0
7794,-119.82,36.3,0
7795,-119.81,45.17,0
7796,-119.8,67.14,0
7797,-119.78,65.44,0
7798,-119.77,43.36,0
7799,-119.76,41.78,0
7800,-119.72,56.46,0
7801,-119.71,38.19,0
7802,-119.68,48.81,0
7803,-119.65,44.62,0
7804,-119.64,47.27,0
7805,-119.61,45.08,0
7806,-119.6,52.06,0
7807,-119.57,36.15,0
7808,-119.56,35.33,0
7809,-119.55,63.06,0
7810,-119.53,52.87,0
7811,-119.51,58.96,0
7812,-119.48,38.4,0
7813,-119.47,35.73,0
7814,-119.43,54.52,0
7815,-119.39,59.85,0
7816,-119.38,38.05,0
7817,-119.37,66.83,0
7818,-119.36,37.76,0
7819,-119.33,43.7,0
7820,-119.31,35.46,0
7821,-119.3,53.08,0
7822,-119.28,43.34,0
7823,-119.26,55.79,0
7824,-119.25,60.21,0
7825,-119.23,44.01,0
7826,-119.22,41.82,0
7827,-119.21,55.68,0
7828,-119.17,39.98,0
7829,-119.14,64.58,0
7830,-119.11,44.32,0
7831,-119.09,40.72,0
7832,-119.08,43.21,0
7833,-119.07,65.83,0
7834,-119.05,52.3,0
7835,-119.03,35.87,0
7836,-119.02,44.75,0
7837,-119,36.45,0
7838,-118.98,58.17,0
7839,-118.96,56.46,0
7840,-118.94,43.66,0
7841,-118.92,48.3,0
7842,-118.91,48.81,0
7843,-118.88,52.02,0
7844,-118.86,42.31,0
7845,-118.85,46.52,0
7846,-118.84,40.28,0
7847,-118.81,44.57,0
7848,-118.8,62.09,0
7849,-118.79,65.26,0
7850,-118.78,68.64,0
7851,-118.75,62.56,0
7852,-118.73,43.13,0
7853,-118.71,47.09,0
7854,-118.69,36.7,0
7855,-118.67,47.59,0
7856,-118.66,41.98,0
7857,-118.63,41.51,0
7858,-118.62,63.19,0
7859,-118.6,38,0
7860,-118.59,40.69,0
7861,-118.58,44.88,0
7862,-118.54,41.88,0
7863,-118.53,40,0
7864,-118.5,53.12,0
7865,-118.49,36.2,0
7866,-118.43,38.31,0
7867,-118.39,45.24,0
7868,-118.37,37.34,0
7869,-118.35,52.23,0
7870,-118.34,38.78,0
7871,-118.33,51,0
7872,-118.32,39.43,0
7873,-118.3,42.86,0
7874,-118.29,51.93,0
7875,-118.25,43.27,0
7876,-118.24,34.92,0
7877,-118.21,47.45,0
7878,-118.2,45.5,0
7879,-118.19,46.68,0
7880,-118.17,57.2,0
7881,-118.16,40.51,0
7882,-118.14,56.9,0
7883,-118.12,53.84,0
7884,-118.1,44.38,0
7885,-118.08,36.09,0
7886,-118.07,60.1,0
7887,-118.05,38.19,0
7888,-118.04,42.92,0
7889,-118.03,39.45,0
7890,-118.01,43.8,0
7891,-117.99,57.56,0
7892,-117.95,44.01,0
7893,-117.94,56.29,0
7894,-117.92,68.23,0
7895,-117.91,40.04,0
7896,-117.9,62.3,0
7897,-117.89,39.08,0
7898,-117.87,63.99,0
7899,-117.86,55.91,0
7900,-117.85,48.34,0
7901,-117.83,64.31,0
7902,-117.82,38.66,0
7903,-117.8,35.28,0
7904,-117.78,59.69,0
7905,-117.76,36.68,0
7906,-117.75,37.9,0
7907,-117.73,40.42,0
7908,-117.71,34.62,0
7909,-117.69,63.04,0
7910,-117.68,44.32,0
7911,-117.66,45.52,0
7912,-117.65,39.58,0
7913,-117.64,34.83,0
7914,-117.6,52.05,0
7915,-117.57,35.72,0
7916,-117.56,40.32,0
7917,-117.52,56.34,0
7918,-117.51,39.94,0
7919,-117.49,61.07,0
7920,-117.46,55,0
7921,-117.44,55.07,0
7922,-117.4,37.55,0
7923,-117.36,44.3,0
7924,-117.35,53.97,0
7925,-117.34,38.63,0
7926,-117.32,40.53,0
7927,-117.31,36.53,0
7928,-117.3,39.3,0
7929,-117.29,35.36,0
7930,-117.28,65.6,0
7931,-117.23,65.98,0
7932,-117.2,45.5,0
7933,-117.19,54.52,0
7934,-117.18,34.92,0
7935,-117.16,42.98,0
7936,-117.15,61.95,0
7937,-117.14,33.36,0
7938,-117.12,51.96,0
7939,-117.1,39.96,0
7940,-117.06,48.68,0
7941,-117.05,37.16,0
7942,-117.03,42.36,0
7943,-117.01,56.15,0
7944,-117,33.31,0
7945,-116.98,36.84,0
7946,-116.97,56.54,0
7947,-116.95,33.74,0
7948,-116.93,66.91,0
7949,-116.92,53.62,0
7950,-116.89,58.11,0
7951,-116.88,59.73,0
7952,-116.86,37.65,0
7953,-116.85,47.45,0
7954,-116.83,36.31,0
7955,-116.81,65.78,0
7956,-116.8,37.33,0
7957,-116.78,48.31,0
7958,-116.77,43.29,0
7959,-116.76,62.29,0
7960,-116.75,38.63,0
7961,-116.74,35.65,0
7962,-116.72,50.45,0
7963,-116.7,34.71,0
7964,-116.68,61.79,0
7965,-116.67,42.02,0
7966,-116.63,54.85,0
7967,-116.62,39.42,0
7968,-116.59,64.04,0
7969,-116.58,42.51,0
7970,-116.57,39.73,0
7971,-116.53,36.43,0
7972,-116.52,45.31,0
7973,-116.51,66.24,0
7974,-116.5,32.53,0
7975,-116.49,40.28,0
7976,-116.48,34.51,0
7977,-116.47,62.66,0
7978,-116.46,38.56,0
7979,-116.44,44.38,0
7980,-116.42,55.74,0
7981,-116.38,38.39,0
7982,-116.36,38.05,0
7983,-116.34,62.43,0
7984,-116.31,51.15,0
7985,-116.3,48.17,0
7986,-116.29,41.89,0
7987,-116.26,36.28,0
7988,-116.24,50.72,0
7989,-116.22,63.16,0
7990,-116.21,32.7,0
7991,-116.2,66.49,0
7992,-116.18,37.76,0
7993,-116.17,52.48,0
7994,-116.14,32.21,0
7995,-116.13,37.5,0
7996,-116.08,36.95,0
7997,-116.07,34.42,0
7998,-116.06,48.77,0
7999,-116.04,57.18,0
8000,-116.03,40.66,0
8001,-116,50.96,0
8002,-115.97,37.92,0
8003,-115.96,38.48,0
8004,-115.95,53.23,0
8005,-115.92,47.68,0
8006,-115.9,47.45,0
8007,-115.87,60.14,0
8008,-115.85,45.24,0
8009,-115.8,44.39,0
8010,-115.79,37.63,0
8011,-115.78,42.19,0
8012,-115.75,32.38,0
8013,-115.74,36.65,0
8014,-115.73,41.2,0
8015,-115.72,51.46,0
8016,-115.7,46.86,0
8017,-115.68,40.07,0
8018,-115.67,39.68,0
8019,-115.66,65.31,0
8020,-115.65,63.02,0
8021,-115.64,37.16,0
8022,-115.62,58.54,0
8023,-115.59,37.33,0
8024,-115.58,57.29,0
8025,-115.54,32.6,0
8026,-115.53,41.66,0
8027,-115.52,34.72,0
8028,-115.51,39.3,0
8029,-115.5,43.4,0
8030,-115.49,56.86,0
8031,-115.47,30.4,0
8032,-115.45,33.15,0
8033,-115.43,41.34,0
8034,-115.41,37.83,0
8035,-115.38,64.54,0
8036,-115.34,34.46,0
8037,-115.32,41.86,0
8038,-115.31,43.93,0
8039,-115.29,47.91,0
8040,-115.28,40.51,0
8041,-115.27,58.92,0
8042,-115.26,32.17,0
8043,-115.25,42.72,0
8044,-115.23,38.91,0
8045,-115.21,34.09,0
8046,-115.2,66.19,0
8047,-115.18,58.22,0
8048,-115.15,36.49,0
8049,-115.13,67.39,0
8050,-115.11,41.23,0
8051,-115.1,35.89,0
8052,-115.09,60.12,0
8053,-115.06,37.11,0
8054,-115.05,47.28,0
8055,-115.04,56.27,0
8056,-115.01,44.99,0
8057,-115,39.69,0
8058,-114.98,32.81,0
8059,-114.97,53.87,0
8060,-114.96,35.26,0
8061,-114.95,33.3,0
8062,-114.94,34.75,0
8063,-114.9,72.04,0
8064,-114.88,56.88,0
8065,-114.86,40.76,0
8066,-114.84,40.35,0
8067,-114.82,57.73,0
8068,-114.81,39.44,0
8069,-114.79,34.07,0
8070,-114.77,48.5,0
8071,-114.76,38.21,0
8072,-114.75,41.4,0
8073,-114.73,52.65,0
8074,-114.7,49.76,0
8075,-114.66,37.62,0
8076,-114.65,38.79,0
8077,-114.61,48.29,0
8078,-114.6,55.95,0
8079,-114.59,47.52,0
8080,-114.56,32.13,0
8081,-114.55,29.5,0
8082,-114.54,32.66,0
8083,-114.52,34.42,0
8084,-114.51,36.35,0
8085,-114.47,51.6,0
8086,-114.44,33.41,0
8087,-114.43,37.14,0
8088,-114.41,60.12,0
8089,-114.39,65.35,0
8090,-114.38,42.67,0
8091,-114.36,39.99,0
8092,-114.35,59.64,0
8093,-114.34,41.32,0
8094,-114.33,44.67,0
8095,-114.31,35.9,0
8096,-114.27,34.56,0
8097,-114.26,56,0
8098,-114.23,41.97,0
8099,-114.2,46.91,0
8100,-114.18,40.89,0
8101,-114.16,64.94,0
8102,-114.1,57.82,0
8103,-114.09,52.39,0
8104,-114.07,62.79,0
8105,-114.06,32.61,0
8106,-114.03,36.45,0
8107,-114.02,36.7,0
8108,-114.01,35.67,0
8109,-113.99,33.93,0
8110,-113.98,37.6,0
8111,-113.97,40.35,0
8112,-113.95,48.34,0
8113,-113.93,37.11,0
8114,-113.91,54.39,0
8115,-113.88,38.09,0
8116,-113.87,34.73,0
8117,-113.84,56.84,0
8118,-113.83,33.4,0
8119,-113.8,56.08,0
8120,-113.79,44.7,0
8121,-113.77,37.63,0
8122,-113.76,32.05,0
8123,-113.75,46.93,0
8124,-113.73,38.21,0
8125,-113.69,27.74,0
8126,-113.66,40.87,0
8127,-113.65,39.26,0
8128,-113.64,38.99,0
8129,-113.63,35.96,0
8130,-113.61,37.92,0
8131,-113.6,27.31,0
8132,-113.59,28.24,0
8133,-113.56,28.64,0
8134,-113.52,50.15,0
8135,-113.51,42.9,0
8136,-113.5,66.32,0
8137,-113.48,54.09,0
8138,-113.46,47.96,0
8139,-113.43,37.41,0
8140,-113.42,44.91,0
8141,-113.41,32.19,0
8142,-113.39,42.03,0
8143,-113.37,28.21,0
8144,-113.36,60.53,0
8145,-113.35,39.67,0
8146,-113.33,33.06,0
8147,-113.32,40.07,0
8148,-113.3,66.78,0
8149,-113.29,54.05,0
8150,-113.27,47.5,0
8151,-113.25,45.95,0
8152,-113.23,34.18,0
8153,-113.22,31.72,0
8154,-113.19,44.24,0
8155,-113.16,39.03,0
8156,-113.14,36.04,0
8157,-113.07,48.72,0
8158,-113.04,37.76,0
8159,-113.03,43.22,0
8160,-113.02,48.54,0
8161,-113,60.12,0
8162,-112.98,34.46,0
8163,-112.97,38.22,0
8164,-112.96,50.22,0
8165,-112.95,66.91,0
8166,-112.94,34.82,0
8167,-112.93,59.26,0
8168,-112.91,65.26,0
8169,-112.87,57.9,0
8170,-112.86,33.36,0
8171,-112.84,66.44,0
8172,-112.83,39.7,0
8173,-112.82,58.71,0
8174,-112.81,31.29,0
8175,-112.8,38.73,0
8176,-112.78,35.96,0
8177,-112.75,55.88,0
8178,-112.74,32.64,0
8179,-112.73,60.57,0
8180,-112.7,42.29,0
8181,-112.68,35.49,0
8182,-112.66,52.46,0
8183,-112.65,30.82,0
8184,-112.64,39.08,0
8185,-112.58,45.24,0
8186,-112.57,26.92,0
8187,-112.55,46.8,0
8188,-112.53,56.97,0
8189,-112.49,43.75,0
8190,-112.48,59.21,0
8191,-112.44,44.6,0
8192,-112.43,61.61,0
8193,-112.42,47.43,0
8194,-112.4,31.5,0
8195,-112.39,66.15,0
8196,-112.34,47.68,0
8197,-112.32,39.07,0
8198,-112.3,48.7,0
8199,-112.29,55.83,0
8200,-112.28,56.29,0
8201,-112.27,36.33,0
8202,-112.23,46.39,0
8203,-112.22,33.07,0
8204,-112.21,26.78,0
8205,-112.19,53.42,0
8206,-112.17,30.03,0
8207,-112.15,30.69,0
8208,-112.14,50.06,0
8209,-112.12,53.57,0
8210,-112.11,63.15,0
8211,-112.1,35.51,0
8212,-112.09,31.82,0
8213,-112.07,52.64,0
8214,-112.04,39.5,0
8215,-112.03,59.55,0
8216,-112.01,40.18,0
8217,-112,45.01,0
8218,-111.99,43.91,0
8219,-111.98,54.32,0
8220,-111.94,31.41,0
8221,-111.92,38.02,0
8222,-111.91,58.49,0
8223,-111.9,58.32,0
8224,-111.89,39.13,0
8225,-111.87,52.55,0
8226,-111.86,42.29,0
8227,-111.85,56.52,0
8228,-111.81,32.76,0
8229,-111.8,32.19,0
8230,-111.78,47.73,0
8231,-111.77,42.93,0
8232,-111.76,47.64,0
8233,-111.73,67,0
8234,-111.72,41.17,0
8235,-111.71,37.66,0
8236,-111.7,30.75,0
8237,-111.68,44.77,0
8238,-111.67,30.29,0
8239,-111.64,54.77,0
8240,-111.61,29.26,0
8241,-111.6,48.7,0
8242,-111.57,66.44,0
8243,-111.55,58.65,0
8244,-111.53,34.79,0
8245,-111.51,37.21,0
8246,-111.48,56.97,0
8247,-111.47,31.52,0
8248,-111.44,54.86,0
8249,-111.39,57.85,0
8250,-111.35,50.1,0
8251,-111.34,38.14,0
8252,-111.33,28.81,0
8253,-111.32,60.14,0
8254,-111.3,29.93,0
8255,-111.28,38.78,0
8256,-111.26,64.27,0
8257,-111.24,30.47,0
8258,-111.23,32.42,0
8259,-111.22,69.79,0
8260,-111.2,31.19,0
8261,-111.19,32.5,0
8262,-111.18,54.22,0
8263,-111.17,28.48,0
8264,-111.13,56.38,0
8265,-111.12,47.05,0
8266,-111.11,34.64,0
8267,-111.08,39.69,0
8268,-111.05,63.11,0
8269,-111.03,52.21,0
8270,-111.01,61.33,0
8271,-110.99,36.2,0
8272,-110.98,67.41,0
8273,-110.96,66.7,0
8274,-110.94,54.66,0
8275,-110.93,35.46,0
8276,-110.92,54.27,0
8277,-110.89,32.13,0
8278,-110.88,34.28,0
8279,-110.87,49.7,0
8280,-110.84,30.27,0
8281,-110.83,47.54,0
8282,-110.82,41.02,0
8283,-110.79,36.57,0
8284,-110.78,51.6,0
8285,-110.75,28.39,0
8286,-110.73,30.83,0
8287,-110.71,30.48,0
8288,-110.69,66.58,0
8289,-110.68,39.63,0
8290,-110.67,64.92,0
8291,-110.64,29.07,0
8292,-110.63,67.59,0
8293,-110.62,38.47,0
8294,-110.6,56,0
8295,-110.58,71.19,0
8296,-110.56,28.23,0
8297,-110.54,69.58,0
8298,-110.53,34.17,0
8299,-110.52,36.5,0
8300,-110.5,28.6,0
8301,-110.48,29.63,0
8302,-110.46,61.52,0
8303,-110.44,30.9,0
8304,-110.43,33.73,0
8305,-110.42,66.75,0
8306,-110.41,53.84,0
8307,-110.4,33.34,0
8308,-110.38,30.4,0
8309,-110.37,64.58,0
8310,-110.35,48.77,0
8311,-110.34,38.83,0
8312,-110.33,58.24,0
8313,-110.31,32.18,0
8314,-110.29,40.08,0
8315,-110.27,35.38,0
8316,-110.25,28.79,0
8317,-110.24,54.91,0
8318,-110.23,42.78,0
8319,-110.21,67.83,0
8320,-110.2,66.03,0
8321,-110.19,50.22,0
8322,-110.16,32.12,0
8323,-110.14,42.26,0
8324,-110.13,34.84,0
8325,-110.11,36.72,0
8326,-110.1,47.89,0
8327,-110.09,29.14,0
8328,-110.08,28.74,0
8329,-110.06,30.11,0
8330,-110.05,45.5,0
8331,-110.03,36.23,0
8332,-110.01,55.07,0
8333,-109.99,71.91,0
8334,-109.98,35.18,0
8335,-109.96,30.63,0
8336,-109.95,28.28,0
8337,-109.94,63.54,0
8338,-109.91,31.13,0
8339,-109.88,34.63,0
8340,-109.86,64.21,0
8341,-109.85,65.99,0
8342,-109.83,31.13,0
8343,-109.82,29.42,0
8344,-109.81,57.94,0
8345,-109.8,34.3,0
8346,-109.78,62.09,0
8347,-109.76,28.75,0
8348,-109.75,35.28,0
8349,-109.74,60.83,0
8350,-109.72,38.68,0
8351,-109.71,40.55,0
8352,-109.69,30.01,0
8353,-109.68,66.04,0
8354,-109.67,35.65,0
8355,-109.61,72.2,0
8356,-109.56,32.38,0
8357,-109.53,29.02,0
8358,-109.51,57.54,0
8359,-109.5,27.96,0
8360,-109.48,30.86,0
8361,-109.47,56,0
8362,-109.45,36.44,0
8363,-109.44,65.56,0
8364,-109.43,26.99,0
8365,-109.42,55.16,0
8366,-109.41,35.16,0
8367,-109.4,33.44,0
8368,-109.37,28.43,0
8369,-109.36,67.03,0
8370,-109.35,29.48,0
8371,-109.34,60.43,0
8372,-109.31,27.69,0
8373,-109.3,35.16,0
8374,-109.28,42.96,0
8375,-109.27,57.69,0
8376,-109.26,30.32,0
8377,-109.24,50.13,0
8378,-109.19,53.75,0
8379,-109.18,31.15,0
8380,-109.17,39.05,0
8381,-109.16,41.68,0
8382,-109.15,65.83,0
8383,-109.14,60.61,0
8384,-109.13,43.52,0
8385,-109.07,64.6,0
8386,-109.06,71.02,0
8387,-109.05,30.67,0
8388,-109.03,61.25,0
8389,-109.02,64.04,0
8390,-109,27.09,0
8391,-108.98,44.08,0
8392,-108.96,62.48,0
8393,-108.95,34.94,0
8394,-108.92,54.89,0
8395,-108.9,34.33,0
8396,-108.88,41.36,0
8397,-108.87,26.39,0
8398,-108.85,54.36,0
8399,-108.82,30.19,0
8400,-108.81,36.83,0
8401,-108.8,42.02,0
8402,-108.77,66.25,0
8403,-108.76,43.17,0
8404,-108.75,60.79,0
8405,-108.74,55.04,0
8406,-108.73,27.25,0
8407,-108.72,56.46,0
8408,-108.69,25.83,0
8409,-108.68,27.86,0
8410,-108.67,39.58,0
8411,-108.66,28.13,0
8412,-108.65,65.63,0
8413,-108.64,29.1,0
8414,-108.62,31.13,0
8415,-108.6,60.41,0
8416,-108.59,30.73,0
8417,-108.58,64.14,0
8418,-108.55,55.49,0
8419,-108.54,57.67,0
8420,-108.52,35.57,0
8421,-108.51,54.26,0
8422,-108.48,39.49,0
8423,-108.47,28.87,0
8424,-108.45,48.95,0
8425,-108.44,36.14,0
8426,-108.43,64.6,0
8427,-108.41,28.5,0
8428,-108.37,65.89,0
8429,-108.36,30.29,0
8430,-108.35,65.49,0
8431,-108.34,25.99,0
8432,-108.33,52.57,0
8433,-108.32,30.66,0
8434,-108.31,42.8,0
8435,-108.29,61.91,0
8436,-108.28,40.16,0
8437,-108.26,53.54,0
8438,-108.24,56.22,0
8439,-108.2,34.43,0
8440,-108.19,31.26,0
8441,-108.18,29.05,0
8442,-108.17,28.19,0
8443,-108.14,43.32,0
8444,-108.13,25.79,0
8445,-108.09,26.68,0
8446,-108.08,64.52,0
8447,-108.05,41.83,0
8448,-108.04,64.92,0
8449,-108.03,38.42,0
8450,-108,45.48,0
8451,-107.99,52.82,0
8452,-107.97,47.88,0
8453,-107.96,70.51,0
8454,-107.95,27.96,0
8455,-107.94,31.06,0
8456,-107.93,61.7,0
8457,-107.92,28.58,0
8458,-107.9,27.23,0
8459,-107.89,29.33,0
8460,-107.88,61.03,0
8461,-107.87,63.25,0
8462,-107.85,31.51,0
8463,-107.84,59.74,0
8464,-107.82,26.49,0
8465,-107.76,55.38,0
8466,-107.75,26.03,0
8467,-107.74,58.26,0
8468,-107.73,45.29,0
8469,-107.72,56.7,0
8470,-107.71,29.89,0
8471,-107.66,41.55,0
8472,-107.65,28.24,0
8473,-107.64,27.36,0
8474,-107.63,30.66,0
8475,-107.62,25.91,0
8476,-107.61,36.65,0
8477,-107.58,57.9,0
8478,-107.55,29.61,0
8479,-107.53,64.33,0
8480,-107.51,26.42,0
8481,-107.5,27.12,0
8482,-107.48,25.63,0
8483,-107.47,54.68,0
8484,-107.41,28.96,0
8485,-107.4,43.45,0
8486,-107.39,33.59,0
8487,-107.38,60.49,0
8488,-107.37,24.91,0
8489,-107.35,38.31,0
8490,-107.34,62.31,0
8491,-107.33,29.33,0
8492,-107.32,59.42,0
8493,-107.31,45.14,0
8494,-107.3,67.81,0
8495,-107.29,24.68,0
8496,-107.28,59.95,0
8497,-107.26,57.76,0
8498,-107.25,39.97,0
8499,-107.24,61.41,0
8500,-107.21,58.7,0
8501,-107.2,25.79,0
8502,-107.19,65.47,0
8503,-107.16,40.8,0
8504,-107.15,62.33,0
8505,-107.13,65.11,0
8506,-107.12,29.47,0
8507,-107.1,37.86,0
8508,-107.09,63.87,0
8509,-107.08,31.48,0
8510,-107.07,27.95,0
8511,-107.04,64.54,0
8512,-107.03,59.72,0
8513,-107.02,56.41,0
8514,-106.99,42.78,0
8515,-106.95,28.17,0
8516,-106.94,30.78,0
8517,-106.92,66.02,0
8518,-106.91,40.27,0
8519,-106.9,43.52,0
8520,-106.86,45.7,0
8521,-106.82,29.9,0
8522,-106.8,27.3,0
8523,-106.79,26.92,0
8524,-106.77,28.79,0
8525,-106.75,65.99,0
8526,-106.73,65.77,0
8527,-106.69,46.39,0
8528,-106.67,61.11,0
8529,-106.66,24.81,0
8530,-106.65,26.92,0
8531,-106.62,62.01,0
8532,-106.61,30.02,0
8533,-106.6,25.25,0
8534,-106.58,66.5,0
8535,-106.56,61.71,0
8536,-106.55,30.5,0
8537,-106.53,26.27,0
8538,-106.5,33.62,0
8539,-106.48,28.19,0
8540,-106.44,23.71,0
8541,-106.42,27.63,0
8542,-106.37,28.59,0
8543,-106.35,55.91,0
8544,-106.34,31.14,0
8545,-106.33,30.85,0
8546,-106.31,24.43,0
8547,-106.29,67.57,0
8548,-106.27,30.25,0
8549,-106.26,29.8,0
8550,-106.25,25.35,0
8551,-106.24,65.93,0
8552,-106.23,28.04,0
8553,-106.22,31.66,0
8554,-106.18,25.91,0
8555,-106.16,56.24,0
8556,-106.12,65.21,0
8557,-106.1,26.46,0
8558,-106.08,67.09,0
8559,-106.07,27.22,0
8560,-106.06,70.89,0
8561,-106.03,28.9,0
8562,-106.02,45.27,0
8563,-106.01,27.64,0
8564,-105.98,24.06,0
8565,-105.97,57.86,0
8566,-105.95,66.56,0
8567,-105.94,37.83,0
8568,-105.93,61.04,0
8569,-105.92,25.17,0
8570,-105.91,64.71,0
8571,-105.89,27.12,0
8572,-105.88,43.46,0
8573,-105.86,42.42,0
8574,-105.83,44.98,0
8575,-105.82,25.7,0
8576,-105.78,63.59,0
8577,-105.77,42.66,0
8578,-105.76,64.27,0
8579,-105.73,28.45,0
8580,-105.72,28.01,0
8581,-105.71,29.92,0
8582,-105.69,29.33,0
8583,-105.68,66.18,0
8584,-105.67,67.13,0
8585,-105.64,29.56,0
8586,-105.63,23.71,0
8587,-105.62,27.17,0
8588,-105.6,22.96,0
8589,-105.59,26.01,0
8590,-105.58,30.1,0
8591,-105.57,26.88,0
8592,-105.55,29,0
8593,-105.54,39.32,0
8594,-105.53,41.74,0
8595,-105.52,26.25,0
8596,-105.51,63.66,0
8597,-105.5,30.74,0
8598,-105.48,38.98,0
8599,-105.47,25.59,0
8600,-105.46,53.75,0
8601,-105.44,24.38,0
8602,-105.42,62.6,0
8603,-105.39,39.72,0
8604,-105.38,25.07,0
8605,-105.37,43.86,0
8606,-105.36,65.11,0
8607,-105.34,27.71,0
8608,-105.33,26.77,0
8609,-105.32,38.17,0
8610,-105.3,40.12,0
8611,-105.29,69.92,0
8612,-105.27,28.04,0
8613,-105.25,31.11,0
8614,-105.24,30.6,0
8615,-105.23,66.02,0
8616,-105.21,22.9,0
8617,-105.2,22.6,0
8618,-105.17,24.26,0
8619,-105.15,61.25,0
8620,-105.13,67.62,0
8621,-105.12,29,0
8622,-105.11,23.63,0
8623,-105.1,41.24,0
8624,-105.08,28,0
8625,-105.06,29.74,0
8626,-105.05,28.45,0
8627,-105.03,25.99,0
8628,-105.02,63.11,0
8629,-104.99,42.71,0
8630,-104.96,59.21,0
8631,-104.95,22.55,0
8632,-104.94,66.84,0
8633,-104.93,26.98,0
8634,-104.91,64.88,0
8635,-104.9,25.25,0
8636,-104.88,66.69,0
8637,-104.87,64.16,0
8638,-104.86,44.11,0
8639,-104.84,23.4,0
8640,-104.83,25.66,0
8641,-104.81,65.95,0
8642,-104.79,19.72,0
8643,-104.76,41.59,0
8644,-104.75,65.36,0
8645,-104.74,24.92,0
8646,-104.73,26.76,0
8647,-104.71,21.38,0
8648,-104.7,56.38,0
8649,-104.68,22.27,0
8650,-104.66,20.2,0
8651,-104.65,20.71,0
8652,-104.64,22.95,0
8653,-104.63,21.5,0
8654,-104.62,52.65,0
8655,-104.6,66.37,0
8656,-104.59,19.52,0
8657,-104.57,39.06,0
8658,-104.55,27.27,0
8659,-104.54,43.1,0
8660,-104.52,20.53,0
8661,-104.51,21.07,0
8662,-104.5,64.77,0
8663,-104.49,24.67,0
8664,-104.47,60.77,0
8665,-104.46,30.75,0
8666,-104.45,55.07,0
8667,-104.44,19.71,0
8668,-104.43,58.66,0
8669,-104.42,25.57,0
8670,-104.4,26.29,0
8671,-104.39,61.21,0
8672,-104.37,25.09,0
8673,-104.36,27.47,0
8674,-104.33,59.04,0
8675,-104.32,29.56,0
8676,-104.29,60.43,0
8677,-104.28,63.74,0
8678,-104.24,23.2,0
8679,-104.22,26.97,0
8680,-104.2,66.16,0
8681,-104.19,58.83,0
8682,-104.18,63.02,0
8683,-104.17,26.09,0
8684,-104.16,63.47,0
8685,-104.15,25.23,0
8686,-104.12,57.31,0
8687,-104.11,20.24,0
8688,-104.07,30.03,0
8689,-104.05,61.97,0
8690,-104.04,23.11,0
8691,-104.03,23.95,0
8692,-104.02,54.64,0
8693,-104.01,66.39,0
8694,-104,19.4,0
8695,-103.98,31.87,0
8696,-103.94,49.9,0
8697,-103.92,21.73,0
8698,-103.91,26.78,0
8699,-103.9,67.38,0
8700,-103.88,24.8,0
8701,-103.86,19.26,0
8702,-103.85,25.63,0
8703,-103.83,22.5,0
8704,-103.82,28.35,0
8705,-103.81,29.38,0
8706,-103.78,26.42,0
8707,-103.77,28.53,0
8708,-103.76,19.45,0
8709,-103.74,59.59,0
8710,-103.73,27.92,0
8711,-103.7,64.2,0
8712,-103.69,19.86,0
8713,-103.68,24.17,0
8714,-103.67,32.12,0
8715,-103.65,24.3,0
8716,-103.64,57.35,0
8717,-103.63,25.1,0
8718,-103.62,23.72,0
8719,-103.61,24.57,0
8720,-103.6,27.22,0
8721,-103.59,61.29,0
8722,-103.57,25.27,0
8723,-103.56,21.53,0
8724,-103.53,24.7,0
8725,-103.51,66.46,0
8726,-103.5,64.6,0
8727,-103.49,20.6,0
8728,-103.48,27.86,0
8729,-103.47,65.01,0
8730,-103.46,23.06,0
8731,-103.44,22.07,0
8732,-103.43,69.88,0
8733,-103.41,23.83,0
8734,-103.39,55.87,0
8735,-103.36,18.84,0
8736,-103.34,20.14,0
8737,-103.32,25.57,0
8738,-103.31,24.8,0
8739,-103.3,26.63,0
8740,-103.29,38.37,0
8741,-103.27,20.81,0
