SN,X_WGS84,Y_WGS84,forb
14715,-75.1625,38.2944,0
14716,-89.0407,38.3015,0
14717,-84.5575,38.304,0
14718,-98.85016,38.30487,0
14719,-98.8502,38.3049,0
14720,-90.5568,38.3086,0
14721,-118.43,38.31,0
14722,-107.35,38.31,0
14723,-96.2934,38.3236,0
14724,-96.98205,38.32421,0
14725,-121.999633,38.325198,0
14726,-105.2283,38.3265,0
14727,-105.228281,38.3265,0
14728,-94.9919,38.3284,0
14729,-119.647771,38.334492,0
14730,-85.461,38.3377,0
14731,-78.89,38.34,0
14732,-77.1571,38.3402,0
14733,-98.6249,38.3412,0
14734,-110.976,38.3478,0
14735,-99.3085,38.3497,0
14736,-75.45,38.35,0
14737,-109.2072,38.3549,0
14738,-107.3929,38.3617,0
14739,-104.966863,38.367365,0
14740,-104.9669,38.3674,0
14741,-103.29,38.37,0
14742,-97.625941,38.372844,0
14743,-97.22454,38.37692,0
14744,-91.3359,38.3831,0
14745,-79.900231,38.388678,0
14746,-116.38,38.39,0
14747,-81.38,38.39,0
14748,-95.07969,38.39535,0
14749,-98.275,38.3986,0
14750,-119.48,38.4,0
14751,-105.5838,38.4026,0
14752,-99.6326,38.4033,0
14753,-105.842783,38.406571,0
14754,-102.785,38.4079,0
14755,-83.5729,38.4148,0
14756,-108.8237,38.4164,0
14757,-75.9849,38.4183,0
14758,-112.3898,38.4198,0
14759,-108.03,38.42,0
14760,-119.007727,38.421607,0
14761,-96.8082,38.4256,0
14762,-97.42753,38.43094,0
14763,-109.826344,38.432678,0
14764,-109.8263,38.4327,0
14765,-78.8605,38.4334,0
14766,-83.1347,38.4368,0
14767,-115.0894,38.4372,0
14768,-97.9294,38.4388,0
14769,-96.583442,38.439358,0
14770,-85.1016,38.447,0
14771,-86.79,38.45,0
14772,-104.607597,38.451674,0
14773,-99.8876,38.4556,0
14774,-111.272682,38.458483,0
14775,-111.2727,38.4585,0
14776,-100.6957,38.4611,0
14777,-120.527809,38.463373,0
14778,-99.1064,38.4651,0
14779,-78.0237,38.4664,0
14780,-90.8208,38.4667,0
14781,-75.0513,38.4691,0
14782,-101.67934,38.46951,0
14783,-110.62,38.47,0
14784,-103.925698,38.472385,0
14785,-103.9257,38.4724,0
14786,-90.8252,38.4753,0
14787,-122.1369,38.4763,0
14788,-122.136854,38.476327,0
14789,-108.5559,38.4784,0
14790,-115.96,38.48,0
14791,-122.3771,38.4808,0
14792,-122.37711,38.480826,0
14793,-100.906859,38.482169,0
14794,-100.45016,38.48224,0
14795,-76.854,38.486,0
14796,-102.78528,38.48611,0
14797,-90.4289,38.4865,0
14798,-78.25,38.49,0
14799,-113.5062,38.4929,0
14800,-111.568981,38.494882,0
14801,-96.5722,38.4977,0
14802,-80.31,38.5,0
14803,-98.733424,38.505431,0
14804,-98.7428,38.5102,0
14805,-119.47006,38.517384,0
14806,-122.657231,38.519282,0
14807,-122.6572,38.5193,0
14808,-95.9596,38.5198,0
14809,-90.628611,38.520556,0
14810,-121.787812,38.523783,0
14811,-108.988377,38.524855,0
14812,-106.6627,38.5262,0
14813,-79.698019,38.530239,0
14814,-116.990647,38.531669,0
14815,-116.9906,38.5317,0
14816,-95.721992,38.535217,0
14817,-94.9646,38.542,0
14818,-106.004425,38.54258,0
14819,-78.4173,38.5438,0
14820,-93.2657,38.547,0
14821,-119.81675,38.547342,0
14822,-97.6781,38.5557,0
14823,-118.9017,38.5566,0
14824,-118.901729,38.556631,0
14825,-84.2272,38.5569,0
14826,-77.7946,38.577,0
14827,-97.11376,38.57798,0
14828,-97.1138,38.578,0
14829,-101.358,38.5855,0
14830,-92.2321,38.5885,0
14831,-98.40466,38.58889,0
14832,-95.6878,38.5907,0
14833,-77.043435,38.596396,0
14834,-93.593266,38.601183,0
14835,-80.89,38.61,0
14836,-79.876724,38.611677,0
14837,-120.589611,38.616117,0
14838,-121.311737,38.617461,0
14839,-120.821687,38.61815,0
14840,-77.5365,38.6239,0
14841,-104.887208,38.624217,0
14842,-94.946561,38.624742,0
14843,-106.9615,38.6273,0
14844,-104.6506,38.6286,0
14845,-116.75,38.63,0
14846,-109.0592,38.63,0
14847,-99.66271,38.64026,0
14848,-99.6627,38.6403,0
14849,-90.2684,38.6411,0
14850,-122.94504,38.648131,0
14851,-108.3739,38.6506,0
14852,-109.645422,38.651952,0
14853,-109.348097,38.672336,0
14854,-120.1,38.6736,0
14855,-108.325401,38.673729,0
14856,-89.999945,38.67417,0
14857,-111.6061,38.6786,0
14858,-98.8494,38.6793,0
14859,-107.605697,38.679353,0
14860,-109.72,38.68,0
14861,-97.3393,38.6868,0
14862,-76.7072,38.6875,0
14863,-87.418008,38.68909,0
14864,-87.418,38.6891,0
14865,-121.130203,38.691342,0
14866,-100.9254,38.6917,0
14867,-92.451111,38.696389,0
14868,-92.4511,38.6964,0
14869,-91.1591,38.6977,0
14870,-96.4882,38.7037,0
14871,-79.588783,38.703895,0
14872,-90.4955,38.7045,0
14873,-90.495452,38.704517,0
14874,-106.1741,38.7052,0
14875,-75.8,38.71,0
14876,-109.1505,38.7163,0
14877,-97.779238,38.717064,0
14878,-98.1769,38.7242,0
14879,-98.17691,38.72422,0
14880,-104.3781,38.7278,0
14881,-93.4683,38.7288,0
14882,-75.7373,38.7295,0
14883,-112.8,38.73,0
14884,-103.84139,38.73662,0
14885,-81.64,38.74,0
14886,-122.76602,38.745391,0
14887,-95.9115,38.7515,0
14888,-83.4105,38.7631,0
14889,-120.362628,38.764675,0
14890,-89.6956,38.7662,0
14891,-93.74025,38.767431,0
14892,-108.590115,38.777923,0
14893,-95.548,38.779,0
14894,-95.679803,38.77925,0
14895,-102.6664,38.7908,0
14896,-98.475,38.7942,0
14897,-90.8335,38.7974,0
14898,-100.697165,38.800119,0
14899,-94.309,38.8042,0
14900,-95.191351,38.807679,0
14901,-105.023717,38.811248,0
14902,-102.3536,38.8158,0
14903,-102.35361,38.81583,0
14904,-103.0432,38.8199,0
14905,-84.456,38.8234,0
14906,-75.2549,38.8252,0
14907,-110.34,38.83,0
14908,-94.6435,38.8324,0
14909,-77.5347,38.8326,0
14910,-98.44974,38.839623,0
14911,-119.4274,38.8453,0
14912,-119.084275,38.846832,0
14913,-105.981,38.8493,0
14914,-80.6543,38.8529,0
14915,-107.641461,38.855472,0
14916,-96.80483,38.85845,0
14917,-96.8048,38.8585,0
14918,-96.2341,38.8603,0
14919,-91.502,38.8609,0
14920,-101.3795,38.8616,0
14921,-101.0104,38.8696,0
14922,-97.63087,38.87108,0
14923,-97.6309,38.8711,0
14924,-99.2832,38.8782,0
14925,-100.23643,38.87889,0
14926,-100.2364,38.8789,0
14927,-94.99652,38.881812,0
14928,-103.7006,38.8823,0
14929,-82.3327,38.8837,0
14930,-77.1205,38.8864,0
14931,-90.011119,38.890748,0
14932,-78.1686,38.8914,0
14933,-76.7941,38.8914,0
14934,-119.739026,38.894189,0
14935,-99.5794,38.8956,0
14936,-95.3544,38.8958,0
14937,-122.2744,38.8986,0
14938,-122.274444,38.898611,0
14939,-97.8694,38.9008,0
14940,-97.869446,38.900833,0
14941,-103.70076,38.9028,0
14942,-121.055615,38.903861,0
14943,-115.23,38.91,0
14944,-90.0993,38.912,0
14945,-105.2861,38.9137,0
14946,-120.023333,38.916296,0
14947,-97.37191,38.91937,0
14948,-108.494865,38.920112,0
14949,-95.0328,38.9226,0
14950,-79.9655,38.9336,0
14951,-90.209394,38.934959,0
14952,-122.75728,38.93778,0
14953,-122.7573,38.9378,0
14954,-74.9449,38.9381,0
14955,-121.585554,38.938754,0
14956,-78.75,38.94,0
14957,-92.5237,38.9457,0
14958,-92.52367,38.945708,0
14959,-76.2296,38.9483,0
14960,-91.992,38.9492,0
14961,-91.990723,38.949312,0
14962,-95.696944,38.951111,0
14963,-101.8335,38.9528,0
14964,-76.652717,38.960699,0
14965,-98.6374,38.9622,0
14966,-75.5679,38.9631,0
14967,-90.3859,38.9634,0
14968,-89.089019,38.963763,0
14969,-117.5796,38.964,0
14970,-89.0889,38.9643,0
14971,-95.7606,38.9646,0
14972,-77.3606,38.9726,0
14973,-104.979575,38.980038,0
14974,-90.543043,38.980939,0
14975,-94.4186,38.9816,0
14976,-78.105848,38.985493,0
14977,-82.09,38.99,0
14978,-87.181996,38.99293,0
14979,-106.155781,38.996721,0
14980,-83.4217,38.9976,0
14981,-104.719328,38.99845,0
14982,-84.7257,39.0005,0
14983,-97.0224,39.0016,0
14984,-108.2392,39.0023,0
14985,-92.287338,39.009325,0
14986,-87.7461,39.012,0
14987,-104.7215,39.0124,0
14988,-96.02713,39.0127,0
14989,-105.78016,39.01619,0
14990,-108.6626,39.0175,0
14991,-95.11028,39.01766,0
14992,-120.829913,39.018327,0
14993,-84.4856,39.0184,0
14994,-84.1615,39.0191,0
14995,-90.920083,39.019506,0
14996,-98.41289,39.02395,0
14997,-98.4129,39.024,0
14998,-111.5863,39.0254,0
14999,-99.8698,39.026,0
15000,-113.16,39.03,0
15001,-105.544219,39.038046,0
15002,-106.804367,39.039122,0
15003,-97.2958,39.0409,0
15004,-94.574416,39.041346,0
15005,-116.3268,39.0424,0
15006,-106.1116,39.0427,0
15007,-108.894713,39.049061,0
15008,-108.8947,39.0491,0
15009,-109.17,39.05,0
15010,-104.4769,39.0502,0
15011,-98.00252,39.05747,0
15012,-104.57,39.06,0
15013,-96.460593,39.064234,0
15014,-96.5739,39.0669,0
15015,-105.8287,39.067,0
15016,-77.151261,39.067886,0
15017,-112.32,39.07,0
15018,-78.3154,39.0704,0
15019,-97.793578,39.070465,0
15020,-100.2391,39.0719,0
15021,-100.239064,39.071906,0
15022,-100.62833,39.074486,0
15023,-97.5935,39.0747,0
15024,-78.8,39.08,0
15025,-74.7305,39.0816,0
15026,-95.9976,39.084,0
15027,-99.1139,39.0888,0
15028,-76.8625,39.0912,0
15029,-97.320604,39.092224,0
15030,-123.08068,39.093262,0
15031,-93.1977,39.0975,0
15032,-95.604204,39.100318,0
15033,-77.1154,39.102,0
15034,-95.2801,39.1037,0
15035,-77.5621,39.1097,0
15036,-111.2543,39.112,0
15037,-94.5814,39.1131,0
15038,-76.56,39.1138,0
15039,-107.9079,39.1153,0
15040,-107.907927,39.115345,0
15041,-106.536302,39.119144,0
15042,-77.502621,39.119908,0
15043,-114.290737,39.121009,0
15044,-103.2103,39.1279,0
15045,-100.98262,39.12923,0
15046,-111.89,39.13,0
15047,-93.9565,39.1342,0
15048,-90.8424,39.1342,0
15049,-105.4605,39.1377,0
15050,-94.8452,39.1432,0
15051,-98.68896,39.14681,0
15052,-95.83786,39.14745,0
15053,-86.397249,39.147526,0
15054,-97.56904,39.14837,0
15055,-77.8614,39.1486,0
15056,-94.3933,39.1556,0
15057,-104.8718,39.1563,0
15058,-110.113791,39.157835,0
15059,-103.5847,39.1597,0
15060,-103.584724,39.159721,0
15061,-92.6998,39.1625,0
15062,-96.8721,39.1673,0
15063,-96.9706,39.169,0
15064,-101.7727,39.1835,0
15065,-91.016804,39.185324,0
15066,-88.5413,39.1854,0
15067,-84.204252,39.185909,0
15068,-114.6898,39.1863,0
15069,-114.68978,39.186303,0
15070,-88.502487,39.189303,0
15071,-95.068116,39.195065,0
15072,-95.0681,39.1951,0
15073,-94.680966,39.195218,0
15074,-84.4243,39.1968,0
15075,-121.820556,39.205556,0
15076,-121.8206,39.2056,0
15077,-84.7854,39.2057,0
15078,-95.805,39.2081,0
15079,-98.149,39.2083,0
15080,-92.137778,39.210278,0
15081,-92.1378,39.2103,0
15082,-104.292,39.2136,0
15083,-89.9669,39.2142,0
15084,-89.966899,39.214227,0
15085,-106.0153,39.2144,0
15086,-106.01532,39.21443,0
15087,-96.626548,39.214599,0
15088,-76.0293,39.2162,0
15089,-96.3617,39.2229,0
15090,-97.1287,39.2253,0
15091,-108.750135,39.226798,0
15092,-95.5257,39.2305,0
15093,-77.181288,39.233329,0
15094,-81.46,39.24,0
15095,-82.1983,39.2419,0
15096,-84.1931,39.2423,0
15097,-89.338408,39.2429,0
15098,-81.8462,39.2449,0
15099,-85.912,39.2453,0
15100,-97.3836,39.2465,0
15101,-80.0238,39.2468,0
15102,-92.69,39.25,0
15103,-75.4732,39.2597,0
15104,-113.65,39.26,0
15105,-105.10056,39.26028,0
15106,-105.1006,39.2603,0
15107,-121.062248,39.260831,0
15108,-110.6165,39.2717,0
15109,-76.852153,39.275327,0
15110,-119.550362,39.275763,0
15111,-97.7428,39.2765,0
15112,-86.572,39.278,0
15113,-98.3932,39.2854,0
15114,-77.2927,39.2856,0
15115,-98.8059,39.2946,0
15116,-87.3651,39.2953,0
15117,-119.314797,39.295557,0
15118,-119.3148,39.2956,0
15119,-102.15194,39.32056,0
15120,-82.9918,39.3296,0
15121,-122.16,39.33,0
15122,-101.7392,39.33183,0
15123,-102.0345,39.3327,0
15124,-105.6913,39.3393,0
15125,-101.372041,39.341009,0
15126,-108.9294,39.3458,0
15127,-100.3442,39.3482,0
15128,-105.319126,39.351249,0
15129,-95.26382,39.35448,0
15130,-95.2638,39.3545,0
15131,-86.168,39.3559,0
15132,-94.910901,39.356391,0
15133,-100.044071,39.363753,0
15134,-121.2452,39.363883,0
15135,-96.1048,39.3691,0
15136,-93.17,39.37,0
15137,-90.905,39.3706,0
15138,-96.5968,39.3726,0
15139,-75.2185,39.3731,0
15140,-96.9979,39.3848,0
15141,-97.87069,39.38774,0
15142,-115.916964,39.387768,0
15143,-115.917,39.3878,0
15144,-92.1183,39.3903,0
15145,-104.752757,39.391376,0
15146,-104.7528,39.3914,0
15147,-99.528543,39.391475,0
15148,-117.0345,39.3952,0
15149,-76.3724,39.3954,0
15150,-99.3187,39.3957,0
15151,-99.318703,39.395746,0
15152,-107.152639,39.400605,0
15153,-109.4163,39.4016,0
15154,-96.99952,39.40179,0
15155,-74.6979,39.4065,0
15156,-74.697854,39.406517,0
15157,-84.3034,39.4087,0
15158,-86.150596,39.409456,0
15159,-77.073647,39.411894,0
15160,-85.6977,39.4128,0
15161,-119.784675,39.414222,0
15162,-92.4823,39.4183,0
15163,-116.62,39.42,0
15164,-82.1264,39.4293,0
15165,-118.32,39.43,0
15166,-77.5532,39.4317,0
15167,-102.5758,39.4318,0
15168,-118.848898,39.432622,0
15169,-120.233928,39.433765,0
15170,-99.74385,39.434733,0
15171,-76.9375,39.4381,0
15172,-121.473451,39.458855,0
15173,-98.33033,39.461618,0
15174,-95.81223,39.46486,0
15175,-104.996028,39.46723,0
15176,-98.812052,39.467489,0
15177,-98.58186,39.46787,0
15178,-98.5819,39.4679,0
15179,-94.15,39.47,0
15180,-96.413357,39.470843,0
15181,-107.2219,39.4734,0
15182,-103.6786,39.4744,0
15183,-103.67861,39.47444,0
15184,-95.0526,39.4752,0
15185,-91.800833,39.476667,0
15186,-91.8008,39.4767,0
15187,-96.07639,39.48203,0
15188,-114.64067,39.482997,0
15189,-114.6407,39.483,0
15190,-77.8057,39.4862,0
15191,-96.4094,39.4872,0
15192,-105.823892,39.491803,0
15193,-88.3106,39.4923,0
15194,-83.9698,39.4947,0
15195,-76.6875,39.4958,0
15196,-77.2836,39.4998,0
15197,-119.998036,39.514906,0
15198,-87.4601,39.5167,0
15199,-102.3681,39.5186,0
15200,-98.1097,39.5202,0
15201,-79.799378,39.522117,0
15202,-80.61,39.53,0
15203,-95.269788,39.532271,0
15204,-96.7078,39.5364,0
15205,-85.227,39.5382,0
15206,-105.18694,39.53832,0
15207,-97.6586,39.5384,0
15208,-88.811205,39.543905,0
15209,-105.0964,39.5478,0
15210,-88.5748,39.5502,0
15211,-96.979,39.56792,0
15212,-99.8644,39.5696,0
15213,-104.3056,39.57,0
15214,-75.1982,39.5787,0
15215,-108.67,39.58,0
15216,-107.447533,39.581222,0
15217,-109.4024,39.5845,0
15218,-84.6224,39.5856,0
15219,-107.762817,39.588684,0
15220,-75.829246,39.589725,0
15221,-100.1166,39.5984,0
15222,-100.116591,39.598409,0
15223,-97.8981,39.5993,0
15224,-118.537956,39.615314,0
15225,-92.512919,39.615498,0
15226,-105.41666,39.61666,0
15227,-94.0609,39.6172,0
15228,-81.34,39.62,0
15229,-121.328611,39.622222,0
15230,-77.4688,39.6225,0
15231,-119.683123,39.624646,0
15232,-86.888833,39.627005,0
15233,-105.4179,39.6274,0
15234,-102.1827,39.6306,0
15235,-106.5322,39.6309,0
15236,-96.75039,39.63162,0
15237,-98.76702,39.63456,0
15238,-98.767,39.6346,0
15239,-120.455978,39.638092,0
15240,-106.831045,39.64122,0
15241,-84.179012,39.642356,0
15242,-119.312,39.6442,0
15243,-119.311983,39.644242,0
15244,-82.2335,39.6457,0
15245,-76.995274,39.648978,0
15246,-99.75795,39.64944,0
15247,-104.7339,39.6519,0
15248,-100.4207,39.6531,0
15249,-74.196115,39.655268,0
15250,-99.2743,39.6563,0
15251,-111.2375,39.659,0
15252,-102.003031,39.665732,0
15253,-110.3546,39.6666,0
15254,-95.8999,39.6667,0
15255,-113.35,39.67,0
15256,-74.9909,39.6726,0
15257,-101.6235,39.6761,0
15258,-101.62349,39.67611,0
15259,-76.769012,39.679103,0
15260,-115.67,39.68,0
15261,-86.0113,39.6803,0
15262,-104.959409,39.686059,0
15263,-99.0288,39.6864,0
15264,-107.0695,39.6887,0
15265,-114.9048,39.6888,0
15266,-84.98,39.69,0
15267,-76.4185,39.6937,0
15268,-79.1537,39.6939,0
15269,-82.6034,39.696,0
15270,-105.7259,39.6961,0
15271,-98.2666,39.7001,0
15272,-107.245561,39.701965,0
15273,-74.82,39.71,0
15274,-122.9497,39.7122,0
15275,-105.39,39.72,0
15276,-76.0731,39.728,0
15277,-116.57,39.73,0
15278,-121.844537,39.730313,0
15279,-104.525,39.7383,0
15280,-103.3683,39.7412,0
15281,-102.84898,39.74234,0
15282,-75.2948,39.7464,0
15283,-97.60988,39.750874,0
15284,-97.6099,39.7513,0
15285,-90.2478,39.7552,0
15286,-120.87,39.76,0
15287,-75.635189,39.762082,0
15288,-102.4539,39.7699,0
15289,-77.21,39.77,0
15290,-95.4665,39.7736,0
15291,-105.2215,39.7744,0
15292,-122.917347,39.777669,0
15293,-76.08,39.78,0
15294,-109.8677,39.7855,0
15295,-101.44335,39.78607,0
15296,-97.9924,39.7902,0
15297,-101.8265,39.7917,0
15298,-75.524,39.7962,0
15299,-80.0755,39.7964,0
15300,-121.4881,39.7972,0
15301,-120.45805,39.801667,0
15302,-84.969,39.8017,0
15303,-74.0936,39.803,0
15304,-99.9316,39.8031,0
15305,-89.619,39.8061,0
15306,-101.22886,39.80656,0
15307,-77.2259,39.8109,0
15308,-95.12255,39.81238,0
15309,-97.3017,39.81347,0
15310,-79.590247,39.81488,0
15311,-96.9754,39.818,0
15312,-96.97538,39.81804,0
15313,-96.417,39.8215,0
15314,-96.41696,39.82151,0
15315,-111.759931,39.821623,0
15316,-100.6783,39.8221,0
15317,-102.8567,39.8228,0
15318,-89.014534,39.823401,0
15319,-95.528349,39.825877,0
15320,-96.7358,39.8273,0
15321,-74.990865,39.829508,0
15322,-74.4529,39.8304,0
15323,-80.97,39.84,0
15324,-95.7467,39.8402,0
15325,-90.558123,39.84525,0
15326,-90.5581,39.8453,0
15327,-121.473611,39.856944,0
15328,-109.6258,39.8573,0
15329,-95.0424,39.8592,0
15330,-88.9095,39.8693,0
15331,-89.63076,39.870965,0
15332,-84.5474,39.881,0
15333,-83.9962,39.8812,0
15334,-113.8773,39.8835,0
15335,-102.18498,39.88559,0
15336,-78.1,39.89,0
15337,-74.7682,39.892178,0
15338,-105.020588,39.894133,0
15339,-82.07,39.8949,0
15340,-75.078,39.9021,0
15341,-123.050408,39.907344,0
15342,-98.2529,39.9112,0
15343,-75.715,39.9118,0
15344,-108.2936,39.9124,0
15345,-109.0712,39.9161,0
15346,-96.66106,39.92099,0
15347,-106.7477,39.9224,0
15348,-94.0593,39.9274,0
15349,-99.542971,39.927861,0
15350,-76.3908,39.9282,0
15351,-75.9853,39.9307,0
15352,-104.75034,39.934706,0
15353,-91.3903,39.9367,0
15354,-120.935227,39.937527,0
15355,-105.938348,39.93832,0
15356,-117.51,39.94,0
15357,-83.4471,39.9472,0
15358,-76.432036,39.948516,0
15359,-120.0391,39.949,0
15360,-99.5791,39.9495,0
15361,-82.923136,39.951964,0
15362,-86.0723,39.9591,0
15363,-117.1,39.96,0
15364,-96.02685,39.96171,0
15365,-107.25,39.97,0
15366,-89.8401,39.9737,0
15367,-89.840108,39.973736,0
15368,-95.3173,39.9744,0
15369,-110.6767,39.975,0
15370,-86.024563,39.975924,0
15371,-97.4837,39.9785,0
15372,-100.56139,39.97885,0
15373,-105.4552,39.9789,0
15374,-74.5826,39.9812,0
15375,-97.909236,39.98291,0
15376,-95.309039,39.983996,0
15377,-107.847822,40.002494,0
15378,-107.8478,40.0025,0
15379,-102.9529,40.006,0
15380,-120.448889,40.006389,0
15381,-90.49,40.02,0
15382,-82.76,40.02,0
15383,-100.7821,40.0219,0
15384,-100.782131,40.021902,0
15385,-121.115556,40.025608,0
15386,-87.45147,40.026467,0
15387,-87.4515,40.0265,0
15388,-77.3328,40.0355,0
15389,-74.084,40.0361,0
15390,-112.7763,40.0364,0
15391,-117.91,40.04,0
15392,-81.010255,40.042506,0
15393,-75.3459,40.0433,0
15394,-83.102844,40.047314,0
15395,-97.175379,40.052373,0
15396,-88.195737,40.053206,0
15397,-78.9066,40.0571,0
15398,-98.5192,40.0599,0
15399,-106.1862,40.0645,0
15400,-95.716,40.0672,0
15401,-115.68,40.07,0
15402,-106.10279,40.07305,0
15403,-110.29,40.08,0
15404,-121.5890584,40.08733044,0
15405,-105.213775,40.088925,0
15406,-81.4792,40.0892,0
15407,-82.5444,40.0909,0
15408,-96.9627,40.0963,0
15409,-75.6025,40.0981,0
15410,-85.3005,40.0989,0
15411,-84.647,40.0991,0
15412,-83.3241,40.1031,0
15413,-121.5047,40.1039,0
15414,-102.9625,40.10541,0
15415,-90.8666,40.107,0
15416,-74.45,40.11,0
15417,-101.7825,40.1105,0
15418,-82.905598,40.117266,0
15419,-105.3,40.12,0
15420,-108.306297,40.126266,0
15421,-108.3063,40.1263,0
15422,-79.56,40.13,0
15423,-80.3498,40.141,0
15424,-92.0092,40.1436,0
15425,-92.009167,40.143611,0
15426,-77.77,40.15,0
15427,-84.2008,40.1503,0
15428,-86.0172,40.1567,0
15429,-108.28,40.16,0
15430,-99.658726,40.160476,0
15431,-80.5966,40.1632,0
15432,-109.583058,40.16434,0
15433,-76.2035,40.1654,0
15434,-104.864105,40.169796,0
15435,-123.08,40.17,0
15436,-87.906208,40.171301,0
15437,-86.551337,40.17175,0
15438,-111.596542,40.173955,0
15439,-87.625562,40.175091,0
15440,-87.6158,40.1758,0
15441,-110.9356,40.17638,0
15442,-112.01,40.18,0
15443,-83.963978,40.186762,0
15444,-119.8554,40.1879,0
15445,-119.855379,40.187922,0
15446,-90.07339,40.1912,0
15447,-92.5831,40.1947,0
15448,-92.583056,40.194722,0
15449,-74.7624,40.1967,0
15450,-81.53,40.2,0
15451,-88.400331,40.204444,0
15452,-75.174243,40.204768,0
15453,-81.8071,40.2061,0
15454,-88.3951,40.2069,0
15455,-105.2702,40.2113,0
15456,-74.516611,40.215916,0
15457,-96.29335,40.21995,0
15458,-82.44,40.22,0
15459,-94.844464,40.221899,0
15460,-94.8445,40.2219,0
15461,-100.885072,40.234479,0
15462,-74.792562,40.238605,0
15463,-77.1706,40.2416,0
15464,-83.07727,40.24234,0
15465,-78.3107,40.2487,0
15466,-96.1796,40.2531,0
15467,-103.594247,40.2544,0
15468,-93.8336,40.2567,0
15469,-79.9554,40.2586,0
15470,-113.1732,40.2632,0
15471,-105.8328,40.2649,0
15472,-106.91,40.27,0
15473,-76.7844,40.2721,0
15474,-86.5337,40.2764,0
15475,-74.316622,40.278753,0
15476,-116.49,40.28,0
15477,-79.3984,40.2853,0
15478,-96.8307,40.2866,0
15479,-95.6027,40.287,0
15480,-96.832617,40.287293,0
15481,-75.1264,40.2883,0
15482,-122.59828,40.28876,0
15483,-122.5983,40.2888,0
15484,-108.972753,40.289402,0
15485,-78.8991,40.2954,0
15486,-112.10324,40.304614,0
15487,-93.20555,40.30527,0
15488,-93.2056,40.3053,0
15489,-79.544937,40.305832,0
15490,-75.8352,40.3082,0
15491,-90.3287,40.312962,0
15492,-103.8036,40.318,0
15493,-117.56,40.32,0
15494,-123.400901,40.321408,0
15495,-75.480145,40.324156,0
15496,-98.9526,40.328,0
15497,-98.95258,40.32802,0
15498,-81.1285,40.3294,0
15499,-90.04,40.33,0
15500,-97.4447,40.3392,0
15501,-89.13339,40.34984,0
15502,-113.97,40.35,0
15503,-100.6927,40.3523,0
15504,-100.692673,40.352317,0
15505,-111.884063,40.361483,0
15506,-89.9987,40.3648,0
15507,-120.616606,40.36635,0
15508,-87.971648,40.368193,0
15509,-96.412551,40.370787,0
15510,-97.46134,40.373204,0
15511,-104.092305,40.381153,0
15512,-106.2903,40.3842,0
15513,-81.263593,40.392014,0
15514,-83.5424,40.3939,0
15515,-86.8749,40.3986,0
15516,-74.842685,40.39952,0
15517,-82.1514,40.4022,0
15518,-120.029517,40.403146,0
15519,-91.3404,40.4039,0
15520,-111.601875,40.404708,0
15521,-88.204937,40.405468,0
15522,-76.1682,40.413,0
15523,-105.3654,40.415,0
15524,-103.874661,40.417863,0
15525,-121.374722,40.418889,0
15526,-117.73,40.42,0
15527,-73.9849,40.4235,0
15528,-99.5953,40.4252,0
15529,-99.59525,40.42522,0
15530,-101.5585,40.4346,0
15531,-74.6091,40.4361,0
15532,-90.752409,40.437462,0
15533,-76.6468,40.4415,0
15534,-101.530691,40.443839,0
15535,-97.96137,40.4448,0
15536,-81.02,40.45,0
15537,-108.5262,40.4511,0
15538,-108.899543,40.461631,0
15539,-79.7012,40.4637,0
15540,-75.228,40.4658,0
15541,-95.6205,40.4769,0
15542,-95.620545,40.476946,0
15543,-123.057644,40.477545,0
15544,-77.03,40.48,0
15545,-96.712568,40.481849,0
15546,-107.30745,40.490117,0
15547,-78.2413,40.4902,0
15548,-77.993755,40.490217,0
15549,-92.7002,40.4914,0
15550,-98.9525,40.4958,0
15551,-110.512,40.4968,0
15552,-75.8917,40.4973,0
15553,-88.9257,40.504,0
15554,-74.2212,40.5048,0
15555,-115.28,40.51,0
15556,-102.3019,40.512,0
15557,-97.17056,40.51678,0
15558,-97.1706,40.5168,0
15559,-92.87,40.52,0
15560,-91.635439,40.521151,0
15561,-91.6354,40.5212,0
15562,-89.7715,40.5226,0
15563,-89.77149,40.5227,0
15564,-103.0722,40.52301,0
15565,-106.1377,40.5268,0
15566,-112.592078,40.528383,0
15567,-117.32,40.53,0
15568,-109.0048,40.5302,0
15569,-109.085667,40.534767,0
15570,-84.46435,40.54543,0
15571,-97.9615,40.5501,0
15572,-75.0084,40.5513,0
15573,-96.179532,40.551691,0
15574,-120.8214,40.5544,0
15575,-77.24,40.56,0
15576,-83.8348,40.5602,0
15577,-74.680949,40.567799,0
15578,-105.023437,40.568651,0
15579,-105.594,40.5691,0
15580,-108.26347,40.56945,0
15581,-108.2635,40.5695,0
15582,-87.19,40.57,0
15583,-111.798332,40.573834,0
15584,-90.048976,40.574764,0
15585,-98.69916,40.57662,0
15586,-112.007767,40.57771,0
15587,-105.1002,40.6054,0
15588,-98.3756,40.6065,0
15589,-88.478668,40.609201,0
15590,-80.1423,40.6132,0
15591,-74.4773,40.6181,0
15592,-108.673152,40.619219,0
15593,-96.579278,40.621758,0
15594,-73.6243,40.6232,0
15595,-73.3044,40.6233,0
15596,-91.2333,40.6235,0
15597,-96.9805,40.6278,0
15598,-76.0753,40.6298,0
15599,-89.156,40.6351,0
15600,-75.380697,40.642304,0
15601,-96.5743,40.6436,0
15602,-111.4985,40.6438,0
15603,-104.3429,40.6453,0
