,X_WGS84,Y_WGS84,pengra
7853,-104.99,42.71,0
7854,-104.96,59.21,0
7855,-104.95,22.55,0
7856,-104.94,66.84,0
7857,-104.93,26.98,0
7858,-104.91,64.88,0
7859,-104.9,25.25,0
7860,-104.88,66.69,0
7861,-104.87,64.16,0
7862,-104.86,44.11,0
7863,-104.84,23.4,0
7864,-104.83,25.66,0
7865,-104.81,65.95,0
7866,-104.79,19.72,0
7867,-104.76,41.59,0
7868,-104.75,65.36,0
7869,-104.74,24.92,0
7870,-104.73,26.76,0
7871,-104.71,21.38,0
7872,-104.7,56.38,0
7873,-104.68,22.27,0
7874,-104.66,20.2,0
7875,-104.65,20.71,0
7876,-104.64,22.95,0
7877,-104.63,21.5,0
7878,-104.62,52.65,0
7879,-104.6,66.37,0
7880,-104.59,19.52,0
7881,-104.57,39.06,0
7882,-104.55,27.27,0
7883,-104.54,43.1,0
7884,-104.52,20.53,0
7885,-104.51,21.07,0
7886,-104.5,64.77,0
7887,-104.49,24.67,0
7888,-104.47,60.77,0
7889,-104.46,30.75,0
7890,-104.45,55.07,0
7891,-104.44,19.71,0
7892,-104.43,58.66,0
7893,-104.42,25.57,0
7894,-104.4,26.29,0
7895,-104.39,61.21,0
7896,-104.37,25.09,0
7897,-104.36,27.47,0
7898,-104.33,59.04,0
7899,-104.32,29.56,0
7900,-104.29,60.43,0
7901,-104.28,63.74,0
7902,-104.24,23.2,0
7903,-104.22,26.97,0
7904,-104.2,66.16,0
7905,-104.19,58.83,0
7906,-104.18,63.02,0
7907,-104.17,26.09,0
7908,-104.16,63.47,0
7909,-104.15,25.23,0
7910,-104.12,57.31,0
7911,-104.11,20.24,0
7912,-104.07,30.03,0
7913,-104.05,61.97,0
7914,-104.04,23.11,0
7915,-104.03,23.95,0
7916,-104.02,54.64,0
7917,-104.01,66.39,0
7918,-104,19.4,0
7919,-103.98,31.87,0
7920,-103.94,49.9,0
7921,-103.92,21.73,0
7922,-103.91,26.78,0
7923,-103.9,67.38,0
7924,-103.88,24.8,0
7925,-103.86,19.26,0
7926,-103.85,25.63,0
7927,-103.83,22.5,0
7928,-103.82,28.35,0
7929,-103.81,29.38,0
7930,-103.78,26.42,0
7931,-103.77,28.53,0
7932,-103.76,19.45,0
7933,-103.74,59.59,0
7934,-103.73,27.92,0
7935,-103.7,64.2,0
7936,-103.69,19.86,0
7937,-103.68,24.17,0
7938,-103.67,32.12,0
7939,-103.65,24.3,0
7940,-103.64,57.35,0
7941,-103.63,25.1,0
7942,-103.62,23.72,0
7943,-103.61,24.57,0
7944,-103.6,27.22,0
7945,-103.59,61.29,0
7946,-103.57,25.27,0
7947,-103.56,21.53,0
7948,-103.53,24.7,0
7949,-103.51,66.46,0
7950,-103.5,64.6,0
7951,-103.49,20.6,0
7952,-103.48,27.86,0
7953,-103.47,65.01,0
7954,-103.46,23.06,0
7955,-103.44,22.07,0
7956,-103.43,69.88,0
7957,-103.41,23.83,0
7958,-103.39,55.87,0
7959,-103.36,18.84,0
7960,-103.34,20.14,0
7961,-103.32,25.57,0
7962,-103.31,24.8,0
7963,-103.3,26.63,0
7964,-103.29,38.37,0
7965,-103.27,20.81,0
7966,-103.26,25.15,0
7967,-103.25,19.39,0
7968,-103.23,28.87,0
7969,-103.2,20.58,0
7970,-103.19,28.04,0
7971,-103.18,22.52,0
7972,-103.17,18.96,0
7973,-103.16,18.6,0
7974,-103.15,56.66,0
7975,-103.14,25.98,0
7976,-103.13,67.62,0
7977,-103.09,69.24,0
7978,-103.07,23.06,0
7979,-103.06,21.73,0
7980,-103.05,18.88,0
7981,-103.04,26.87,0
7982,-103.03,25.55,0
7983,-103.02,59.69,0
7984,-103.01,28.32,0
7985,-103,30.36,0
7986,-102.98,66.01,0
7987,-102.97,61.58,0
7988,-102.95,18.39,0
7989,-102.94,64.06,0
7990,-102.92,65.19,0
7991,-102.9,21.09,0
7992,-102.89,19.4,0
7993,-102.88,62.94,0
7994,-102.87,54.93,0
7995,-102.85,29.29,0
7996,-102.84,25.19,0
7997,-102.8,29.57,0
7998,-102.79,18.86,0
7999,-102.78,23.64,0
8000,-102.75,52.36,0
8001,-102.74,28.73,0
8002,-102.71,55.45,0
8003,-102.67,26.46,0
8004,-102.65,20.6,0
8005,-102.64,31.16,0
8006,-102.63,30.61,0
8007,-102.62,24.86,0
8008,-102.6,65.78,0
8009,-102.59,18.48,0
8010,-102.57,22.67,0
8011,-102.56,64.25,0
8012,-102.55,31.33,0
8013,-102.54,23.03,0
8014,-102.53,19.04,0
8015,-102.52,56.64,0
8016,-102.51,22.89,0
8017,-102.5,20.56,0
8018,-102.49,23.51,0
8019,-102.46,29.38,0
8020,-102.45,26.03,0
8021,-102.44,33.06,0
8022,-102.43,29.97,0
8023,-102.42,24.05,0
8024,-102.41,18.63,0
8025,-102.4,24.65,0
8026,-102.38,30.64,0
8027,-102.37,27.56,0
8028,-102.36,28.89,0
8029,-102.35,56.15,0
8030,-102.34,26.99,0
8031,-102.33,21.42,0
8032,-102.3,62.62,0
8033,-102.29,66.11,0
8034,-102.28,56.62,0
8035,-102.26,22,0
8036,-102.25,29.53,0
8037,-102.24,20.81,0
8038,-102.22,66.81,0
8039,-102.21,20.05,0
8040,-102.2,25.36,0
8041,-102.19,32.46,0
8042,-102.18,30.64,0
8043,-102.16,28.36,0
8044,-102.14,55.61,0
8045,-102.13,24.09,0
8046,-102.12,24.55,0
8047,-102.11,42.15,0
8048,-102.08,20.22,0
8049,-102.06,22.9,0
8050,-102.05,42.83,0
8051,-102.04,19.34,0
8052,-102.03,61.59,0
8053,-102.01,63.72,0
8054,-102,27.87,0
8055,-101.97,30.25,0
8056,-101.95,65.49,0
8057,-101.92,22.72,0
8058,-101.91,29.38,0
8059,-101.9,31.09,0
8060,-101.89,21.14,0
8061,-101.87,18.26,0
8062,-101.86,20.31,0
8063,-101.82,25.1,0
8064,-101.81,25.49,0
8065,-101.8,19.71,0
8066,-101.78,64.92,0
8067,-101.75,19.07,0
8068,-101.74,57.52,0
8069,-101.71,24.7,0
8070,-101.7,54.81,0
8071,-101.69,27.09,0
8072,-101.67,21.92,0
8073,-101.65,56.29,0
8074,-101.64,18.55,0
8075,-101.62,26.53,0
8076,-101.61,55.79,0
8077,-101.57,19.8,0
8078,-101.56,31.38,0
8079,-101.53,26.8,0
8080,-101.52,33.21,0
8081,-101.49,23.75,0
8082,-101.48,55.14,0
8083,-101.47,31.35,0
8084,-101.46,24.21,0
8085,-101.45,30.47,0
8086,-101.44,57.86,0
8087,-101.41,21.62,0
8088,-101.4,59.21,0
8089,-101.38,18.42,0
8090,-101.37,29.8,0
8091,-101.36,20.68,0
8092,-101.35,22,0
8093,-101.31,18.52,0
8094,-101.3,19.5,0
8095,-101.28,28.3,0
8096,-101.27,25.12,0
8097,-101.25,18.28,0
8098,-101.23,22.74,0
8099,-101.22,19.76,0
8100,-101.21,63.65,0
8101,-101.19,64.65,0
8102,-101.18,32.46,0
8103,-101.16,20.94,0
8104,-101.15,27.22,0
8105,-101.13,56.47,0
8106,-101.12,42.08,0
8107,-101.11,30.11,0
8108,-101.09,24.83,0
8109,-101.08,22.33,0
8110,-101.05,25.95,0
8111,-101.03,41.28,0
8112,-101.02,20.93,0
8113,-101,57.52,0
8114,-100.98,23.77,0
8115,-100.94,44.28,0
8116,-100.92,33.79,0
8117,-100.91,32.4,0
8118,-100.89,43.47,0
8119,-100.88,25.51,0
8120,-100.87,18.28,0
8121,-100.86,20.5,0
8122,-100.83,22.31,0
8123,-100.81,63.95,0
8124,-100.79,18.92,0
8125,-100.77,56.89,0
8126,-100.76,31.84,0
8127,-100.75,65.09,0
8128,-100.74,32.32,0
8129,-100.72,27.36,0
8130,-100.69,17.54,0
8131,-100.68,23.28,0
8132,-100.67,27.42,0
8133,-100.66,23.65,0
8134,-100.64,32.01,0
8135,-100.61,27.57,0
8136,-100.6,66.67,0
8137,-100.58,64.33,0
8138,-100.57,18.75,0
8139,-100.56,19.58,0
8140,-100.55,18.25,0
8141,-100.54,63.36,0
8142,-100.53,67.45,0
8143,-100.51,59.76,0
8144,-100.49,23.06,0
8145,-100.48,21.85,0
8146,-100.47,17.57,0
8147,-100.46,22.15,0
8148,-100.45,61.93,0
8149,-100.43,19.9,0
8150,-100.42,24.41,0
8151,-100.4,20.92,0
8152,-100.39,18.45,0
8153,-100.35,24.87,0
8154,-100.34,56.63,0
8155,-100.33,17.27,0
8156,-100.32,27.08,0
8157,-100.3,54.94,0
8158,-100.28,25.21,0
8159,-100.27,23.82,0
8160,-100.26,63.11,0
8161,-100.25,20.53,0
8162,-100.24,60.33,0
8163,-100.22,22.57,0
8164,-100.2,24.33,0
8165,-100.17,18.94,0
8166,-100.14,19.72,0
8167,-100.13,17.95,0
8168,-100.09,23.94,0
8169,-100.07,61.08,0
8170,-100.03,57.82,0
8171,-100.01,63.95,0
8172,-100,25.66,0
8173,-99.99,26.82,0
8174,-99.98,26.44,0
8175,-99.97,64.81,0
8176,-99.95,18.5,0
8177,-99.94,33.46,0
8178,-99.93,27.38,0
8179,-99.92,24.68,0
8180,-99.9,17.3,0
8181,-99.88,63.36,0
8182,-99.85,33.66,0
8183,-99.84,56.34,0
8184,-99.83,17.4,0
8185,-99.82,23.03,0
8186,-99.8,25.31,0
8187,-99.79,23.62,0
8188,-99.76,55.17,0
8189,-99.75,24.97,0
8190,-99.74,22.65,0
8191,-99.73,19.81,0
8192,-99.71,17.9,0
8193,-99.7,27.38,0
8194,-99.69,24.28,0
8195,-99.68,28.41,0
8196,-99.67,73.18,0
8197,-99.66,18.19,0
8198,-99.63,65.32,0
8199,-99.61,24.09,0
8200,-99.59,65.64,0
8201,-99.58,22.52,0
8202,-99.55,23.35,0
8203,-99.53,22.72,0
8204,-99.52,62.75,0
8205,-99.51,17.32,0
8206,-99.5,18.77,0
8207,-99.49,19.21,0
8208,-99.45,17.64,0
8209,-99.44,19.62,0
8210,-99.42,57.71,0
8211,-99.41,72.42,0
8212,-99.39,19.09,0
8213,-99.37,18.29,0
8214,-99.35,22.14,0
8215,-99.34,21.37,0
8216,-99.33,27.05,0
8217,-99.31,21.77,0
8218,-99.3,20.44,0
8219,-99.29,66.44,0
8220,-99.28,55.45,0
8221,-99.26,21.93,0
8222,-99.24,65.1,0
8223,-99.22,19.48,0
8224,-99.2,51.34,0
8225,-99.19,18.72,0
8226,-99.17,27.77,0
8227,-99.16,25.82,0
8228,-99.15,25.34,0
8229,-99.12,67.09,0
8230,-99.1,63.84,0
8231,-99.09,17.66,0
8232,-99.07,27.3,0
8233,-99.06,56.64,0
8234,-99.04,57.69,0
8235,-99.03,21.68,0
8236,-99,61.89,0
8237,-98.99,20.96,0
8238,-98.97,18.13,0
8239,-98.96,20.09,0
8240,-98.95,66.11,0
8241,-98.93,18.65,0
8242,-98.92,23.45,0
8243,-98.9,23.33,0
8244,-98.88,28.36,0
8245,-98.86,22.07,0
8246,-98.85,58.91,0
8247,-98.82,23.84,0
8248,-98.81,65.61,0
8249,-98.77,54.77,0
8250,-98.76,28.68,0
8251,-98.72,21.43,0
8252,-98.7,63.51,0
8253,-98.69,20.41,0
8254,-98.68,28.15,0
8255,-98.67,25.22,0
8256,-98.66,64.33,0
8257,-98.65,22.15,0
8258,-98.63,17.84,0
8259,-98.61,26.82,0
8260,-98.6,67.15,0
8261,-98.58,22.96,0
8262,-98.57,58.41,0
8263,-98.55,25.65,0
8264,-98.53,62.48,0
8265,-98.52,16.74,0
8266,-98.49,63.19,0
8267,-98.48,18.4,0
8268,-98.47,61.55,0
8269,-98.46,20.05,0
8270,-98.45,22.27,0
8271,-98.43,64.64,0
8272,-98.41,65.38,0
8273,-98.4,24.49,0
8274,-98.38,22.82,0
8275,-98.37,59.84,0
8276,-98.36,22.82,0
8277,-98.34,23.84,0
8278,-98.33,17.13,0
8279,-98.32,25.88,0
8280,-98.31,20.96,0
8281,-98.28,22.43,0
8282,-98.27,28.48,0
8283,-98.26,60.56,0
8284,-98.24,19.58,0
8285,-98.23,16.68,0
8286,-98.22,62.75,0
8287,-98.21,25.06,0
8288,-98.19,18.7,0
8289,-98.18,21.93,0
8290,-98.17,21.79,0
8291,-98.16,20.63,0
8292,-98.14,17.32,0
8293,-98.13,27.6,0
8294,-98.09,16.52,0
8295,-98.08,21.15,0
8296,-98.07,66.92,0
8297,-98.06,61.92,0
8298,-98.02,54.73,0
8299,-97.99,66.25,0
8300,-97.98,17.66,0
8301,-97.97,65.01,0
8302,-97.94,21.05,0
8303,-97.93,21.54,0
8304,-97.9,18.15,0
8305,-97.89,17.41,0
8306,-97.87,19.27,0
8307,-97.86,63.07,0
8308,-97.85,19.72,0
8309,-97.84,55.08,0
8310,-97.83,17.89,0
8311,-97.82,62.77,0
8312,-97.79,16.42,0
8313,-97.78,18.57,0
8314,-97.77,58.81,0
8315,-97.74,21.27,0
8316,-97.73,17.45,0
8317,-97.72,60.31,0
8318,-97.69,18.65,0
8319,-97.68,66.03,0
8320,-97.67,63.76,0
8321,-97.65,20.78,0
8322,-97.63,17.91,0
8323,-97.59,20,0
8324,-97.57,17.52,0
8325,-97.55,20.48,0
8326,-97.54,65.55,0
8327,-97.5,18.39,0
8328,-97.46,16.94,0
8329,-97.44,54.32,0
8330,-97.42,16.54,0
8331,-97.39,16.3,0
8332,-97.37,20.26,0
8333,-97.33,63.53,0
8334,-97.31,61.65,0
8335,-97.26,17.47,0
8336,-97.25,58.03,0
8337,-97.23,16.66,0
8338,-97.21,64.48,0
8339,-97.2,19.5,0
8340,-97.18,57.44,0
8341,-97.14,54.03,0
8342,-97.06,17.21,0
8343,-97.04,20.07,0
8344,-97,66.1,0
8345,-96.99,59.55,0
8346,-96.96,17.23,0
8347,-96.95,19.61,0
8348,-96.93,58.54,0
8349,-96.91,19.1,0
8350,-96.87,64.33,0
8351,-96.84,19.41,0
8352,-96.83,53.71,0
8353,-96.81,57.9,0
8354,-96.79,56.79,0
8355,-96.78,64.83,0
8356,-96.77,17.56,0
8357,-96.76,60.37,0
8358,-96.72,16.26,0
8359,-96.7,59.09,0
8360,-96.67,17.69,0
8361,-96.66,67.09,0
8362,-96.64,62.85,0
8363,-96.62,16.6,0
8364,-96.6,18.23,0
8365,-96.58,56,0
8366,-96.57,19.13,0
8367,-96.55,65.4,0
8368,-96.51,63.76,0
8369,-96.49,18.97,0
8370,-96.45,18.67,0
8371,-96.4,56.45,0
8372,-96.36,16.73,0
8373,-96.35,17.64,0
8374,-96.34,17.93,0
8375,-96.3,56.96,0
8376,-96.28,60.86,0
8377,-96.25,18.77,0
8378,-96.22,57.69,0
8379,-96.2,52.27,0
8380,-96.18,16.28,0
8381,-96.17,18.28,0
8382,-96.13,17.81,0
8383,-96.11,59.3,0
8384,-96.07,58.39,0
8385,-96.05,17.4,0
8386,-95.98,56.8,0
8387,-95.97,16.69,0
8388,-95.94,66.04,0
8389,-95.85,18.11,0
8390,-95.82,62.18,0
8391,-95.81,63.91,0
8392,-95.8,56.05,0
8393,-95.79,60.79,0
8394,-95.77,40.77,0
8395,-95.73,17.77,0
8396,-95.69,66.65,0
8397,-95.68,16.58,0
8398,-95.67,64.64,0
8399,-95.66,16.09,0
8400,-95.65,17.95,0
8401,-95.62,16.29,0
8402,-95.61,65.72,0
8403,-95.58,63.46,0
8404,-95.56,59.38,0
8405,-95.54,66.58,0
8406,-95.53,41.87,0
8407,-95.52,60.27,0
8408,-95.49,17.28,0
8409,-95.48,64.05,0
8410,-95.43,61.2,0
8411,-95.42,18.26,0
8412,-95.39,66.15,0
8413,-95.31,63.11,0
8414,-95.27,17.5,0
8415,-95.26,55.45,0
8416,-95.25,16.86,0
8417,-95.23,66.23,0
8418,-95.2,61.63,0
8419,-95.19,17.89,0
8420,-95.18,65.13,0
8421,-95.17,17.31,0
8422,-95.16,54.64,0
8423,-95.15,40.96,0
8424,-95.14,56.15,0
8425,-95.06,66.75,0
8426,-95.04,63.51,0
8427,-95.02,65.83,0
8428,-95.01,17.06,0
8429,-94.99,16.64,0
8430,-94.97,57.73,0
8431,-94.89,17.26,0
8432,-94.88,50.88,0
8433,-94.84,70.94,0
8434,-94.82,67.01,0
8435,-94.78,58.41,0
8436,-94.74,62.73,0
8437,-94.72,67.45,0
8438,-94.71,51.72,0
8439,-94.66,17.08,0
8440,-94.62,64.14,0
8441,-94.61,57.57,0
8442,-94.6,17.65,0
8443,-94.59,56.74,0
8444,-94.58,17.77,0
8445,-94.55,42.18,0
8446,-94.54,16.73,0
8447,-94.53,65.99,0
8448,-94.5,17.4,0
8449,-94.49,17.32,0
8450,-94.46,16.91,0
8451,-94.45,55.5,0
8452,-94.42,52.57,0
8453,-94.39,16.56,0
8454,-94.38,63.83,0
8455,-94.36,17.69,0
8456,-94.35,53.88,0
8457,-94.34,31.83,0
8458,-94.33,32.5,0
8459,-94.26,65.7,0
8460,-94.24,17.49,0
8461,-94.21,56.5,0
8462,-94.17,17.1,0
8463,-94.15,39.47,0
8464,-94.14,16.9,0
8465,-94.12,32.18,0
8466,-94.11,65.07,0
8467,-94.08,70.43,0
8468,-94.05,17.76,0
8469,-94.04,58.24,0
8470,-94.03,56.22,0
8471,-94.01,34.08,0
8472,-93.99,64.29,0
8473,-93.92,67.7,0
8474,-93.87,32.31,0
8475,-93.83,16.85,0
8476,-93.78,56.84,0
8477,-93.76,18.01,0
8478,-93.74,16.39,0
8479,-93.73,64.58,0
8480,-93.69,62.54,0
8481,-93.67,68.29,0
8482,-93.65,31.88,0
8483,-93.57,17.37,0
8484,-93.54,41.35,0
8485,-93.5,58.05,0
8486,-93.49,40.35,0
8487,-93.44,17.23,0
8488,-93.43,57.14,0
8489,-93.41,16.72,0
8490,-93.37,65.83,0
8491,-93.36,49.61,0
8492,-93.33,16.28,0
8493,-93.32,66.28,0
8494,-93.28,52.61,0
8495,-93.27,68.14,0
8496,-93.23,50.66,0
8497,-93.2,17,0
8498,-93.19,53.5,0
8499,-93.18,17.75,0
8500,-93.17,39.37,0
8501,-93.13,18.13,0
8502,-93.11,67.76,0
8503,-93.08,17.29,0
8504,-93.06,56.38,0
8505,-93.03,32.45,0
8506,-93.02,64.08,0
8507,-93.01,64.58,0
8508,-92.99,39.45,0
8509,-92.98,17.7,0
8510,-92.97,42.12,0
8511,-92.89,18.04,0
8512,-92.88,18.23,0
8513,-92.87,40.52,0
8514,-92.85,67.21,0
8515,-92.82,33.98,0
8516,-92.81,54.98,0
8517,-92.78,30.41,0
8518,-92.77,30.94,0
8519,-92.73,17.17,0
8520,-92.72,37.39,0
8521,-92.69,39.25,0
8522,-92.68,17.4,0
8523,-92.65,18.1,0
8524,-92.64,15.5,0
8525,-92.63,65.99,0
8526,-92.6,56,0
8527,-92.59,15.91,0
8528,-92.58,32.22,0
8529,-92.57,68.27,0
8530,-92.54,16.69,0
8531,-92.53,68.73,0
8532,-92.52,37.54,0
8533,-92.51,48.97,0
8534,-92.5,16.72,0
8535,-92.47,15.46,0
8536,-92.44,17.83,0
8537,-92.43,50.58,0
8538,-92.42,18.28,0
8539,-92.4,16.17,0
8540,-92.39,53.58,0
8541,-92.36,69.15,0
8542,-92.33,18.19,0
8543,-92.3,56.36,0
8544,-92.28,65.66,0
8545,-92.26,64.46,0
8546,-92.25,17.44,0
8547,-92.24,31.65,0
8548,-92.22,15.69,0
8549,-92.21,64.83,0
8550,-92.18,38.79,0
8551,-92.17,67.68,0
8552,-92.13,17.17,0
8553,-92.09,34.2,0
8554,-92.05,16.44,0
8555,-92.01,31.24,0
8556,-91.98,41.24,0
8557,-91.96,49.48,0
8558,-91.94,30.56,0
8559,-91.93,16.92,0
8560,-91.92,67.05,0
8561,-91.88,52.32,0
8562,-91.85,15.78,0
8563,-91.84,18.24,0
8564,-91.83,16.1,0
8565,-91.79,53.42,0
8566,-91.78,17.6,0
8567,-91.75,67.51,0
8568,-91.73,16.68,0
8569,-91.71,14.65,0
8570,-91.69,36.65,0
8571,-91.67,68.5,0
8572,-91.66,17.16,0
8573,-91.65,14.91,0
8574,-91.64,18.18,0
8575,-91.63,18.18,0
8576,-91.59,56.21,0
8577,-91.58,52.74,0
8578,-91.56,16.99,0
8579,-91.54,65.26,0
8580,-91.51,14.51,0
8581,-91.48,35.99,0
8582,-91.46,17.52,0
8583,-91.41,50.2,0
8584,-91.4,15.07,0
8585,-91.39,67.68,0
8586,-91.35,54.98,0
8587,-91.34,31.54,0
8588,-91.33,68.35,0
8589,-91.32,14.25,0
8590,-91.29,51.6,0
8591,-91.27,45.07,0
8592,-91.26,16.37,0
8593,-91.25,18.25,0
8594,-91.24,54.09,0
8595,-91.22,17.26,0
8596,-91.21,15.45,0
8597,-91.2,31.09,0
8598,-91.19,42.59,0
8599,-91.17,14.64,0
8600,-91.16,16.9,0
8601,-91.12,35.32,0
8602,-91.11,16.1,0
8603,-91.08,65.55,0
8604,-91.07,18.17,0
8605,-91.06,16.75,0
8606,-91.05,15.89,0
8607,-91.03,15.85,0
8608,-91.02,41.75,0
8609,-91.01,34.25,0
8610,-91,16.32,0
8611,-90.99,65.18,0
8612,-90.98,14.53,0
8613,-90.97,39.44,0
8614,-90.96,14.21,0
8615,-90.95,17.45,0
8616,-90.9,35.86,0
8617,-90.89,64.29,0
8618,-90.83,15.05,0
8619,-90.82,14.81,0
8620,-90.78,16.76,0
8621,-90.77,18.18,0
8622,-90.75,18.88,0
8623,-90.69,34.41,0
8624,-90.68,18.48,0
8625,-90.67,67.51,0
8626,-90.65,66.94,0
8627,-90.64,16.09,0
8628,-90.63,15.53,0
8629,-90.61,14.36,0
8630,-90.59,66.14,0
8631,-90.58,17.27,0
8632,-90.57,65.11,0
8633,-90.56,33.19,0
8634,-90.53,34.99,0
8635,-90.51,16.67,0
8636,-90.5,54.79,0
8637,-90.49,40.02,0
8638,-90.48,15.23,0
8639,-90.47,30.86,0
8640,-90.46,18.99,0
8641,-90.44,35.38,0
8642,-90.42,15.92,0
8643,-90.4,15.06,0
8644,-90.39,17.76,0
8645,-90.36,64.56,0
8646,-90.35,45.52,0
8647,-90.34,14.8,0
8648,-90.32,65.64,0
8649,-90.31,56.67,0
8650,-90.3,67.74,0
8651,-90.29,17.11,0
8652,-90.28,37.43,0
8653,-90.27,14.42,0
8654,-90.26,53.41,0
8655,-90.24,17.57,0
8656,-90.23,16.23,0
8657,-90.21,52.26,0
8658,-90.19,15.54,0
8659,-90.13,17.49,0
8660,-90.11,14.56,0
8661,-90.1,67.13,0
8662,-90.08,20.74,0
8663,-90.07,19.28,0
8664,-90.05,16.83,0
8665,-90.04,40.33,0
8666,-90.02,31.94,0
8667,-90.01,18.5,0
8668,-89.98,66.67,0
8669,-89.97,19.94,0
8670,-89.94,20.41,0
8671,-89.89,32.82,0
8672,-89.88,15.84,0
8673,-89.85,13.97,0
8674,-89.84,15.51,0
8675,-89.83,52.55,0
8676,-89.82,14.55,0
8677,-89.79,35.91,0
8678,-89.77,14.81,0
8679,-89.76,49.06,0
8680,-89.74,16.61,0
8681,-89.72,15.37,0
8682,-89.7,16.92,0
8683,-89.69,33.41,0
8684,-89.68,17.74,0
8685,-89.65,13.81,0
8686,-89.64,20.58,0
8687,-89.62,68.02,0
8688,-89.6,18.68,0
8689,-89.58,31.37,0
8690,-89.57,19.13,0
8691,-89.55,16.77,0
8692,-89.54,15.17,0
8693,-89.53,45.68,0
8694,-89.5,19.87,0
8695,-89.49,33.31,0
8696,-89.47,15.67,0
8697,-89.46,37.52,0
8698,-89.44,19.61,0
8699,-89.42,56.08,0
8700,-89.41,67.59,0
8701,-89.4,53.55,0
8702,-89.39,17.15,0
8703,-89.38,15.99,0
8704,-89.37,65.07,0
8705,-89.36,14.85,0
8706,-89.35,72.25,0
8707,-89.34,49.9,0
8708,-89.32,39.32,0
8709,-89.3,14.57,0
8710,-89.29,20.66,0
8711,-89.26,51.26,0
8712,-89.24,16.38,0
8713,-89.22,68.27,0
8714,-89.21,19.92,0
8715,-89.2,34.37,0
8716,-89.19,18.2,0
8717,-89.17,66.96,0
8718,-89.16,15.35,0
8719,-89.15,13.93,0
8720,-89.14,15.74,0
8721,-89.12,64.73,0
8722,-89.1,15.04,0
8723,-89.09,66.31,0
8724,-89.08,17.18,0
8725,-89.04,19.26,0
8726,-89.03,20.82,0
8727,-89.01,14.65,0
8728,-89,18.89,0
8729,-88.99,13.6,0
8730,-88.98,16.2,0
8731,-88.96,15.26,0
8732,-88.95,14.11,0
8733,-88.94,36.92,0
8734,-88.92,16.87,0
8735,-88.91,72.54,0
8736,-88.9,34.02,0
8737,-88.89,16.64,0
8738,-88.87,18.47,0
8739,-88.86,37.77,0
8740,-88.84,15.14,0
8741,-88.83,52.02,0
8742,-88.82,14.42,0
8743,-88.8,64.22,0
8744,-88.79,17.1,0
8745,-88.77,31.93,0
8746,-88.76,17.41,0
8747,-88.74,30.86,0
8748,-88.72,70.69,0
8749,-88.69,52.26,0
8750,-88.66,17.49,0
8751,-88.64,50.84,0
8752,-88.63,39.32,0
8753,-88.62,20.11,0
8754,-88.61,19.32,0
8755,-88.58,20.49,0
8756,-88.57,13.45,0
8757,-88.56,21.15,0
8758,-88.55,66.75,0
8759,-88.54,18.87,0
8760,-88.53,68.79,0
8761,-88.52,15.3,0
8762,-88.51,14.07,0
8763,-88.5,38.71,0
8764,-88.49,55.79,0
8765,-88.46,65.07,0
8766,-88.45,32.66,0
8767,-88.43,32.31,0
8768,-88.42,17.83,0
8769,-88.41,14.56,0
8770,-88.4,19.37,0
8771,-88.37,20.35,0
8772,-88.36,64.71,0
8773,-88.35,33.55,0
8774,-88.34,70.75,0
8775,-88.32,15.3,0
8776,-88.31,40.58,0
8777,-88.3,14.97,0
8778,-88.29,21,0
8779,-88.28,14.31,0
8780,-88.27,40.7,0
8781,-88.26,20.55,0
8782,-88.25,13.32,0
8783,-88.24,71.7,0
8784,-88.22,21.34,0
8785,-88.21,14.3,0
8786,-88.2,50.54,0
8787,-88.19,73.18,0
8788,-88.16,37.65,0
8789,-88.11,66.88,0
8790,-88.1,14.95,0
8791,-88.08,14.67,0
8792,-88.06,37.67,0
8793,-88.03,55.07,0
8794,-88.02,14.14,0
8795,-88,70.75,0
8796,-87.98,72.78,0
8797,-87.97,54.4,0
8798,-87.94,31.6,0
8799,-87.9,20.87,0
8800,-87.88,14.92,0
8801,-87.87,14.36,0
8802,-87.84,30.77,0
8803,-87.83,21.35,0
8804,-87.81,65.78,0
8805,-87.79,31.18,0
8806,-87.77,33.65,0
8807,-87.73,71.96,0
8808,-87.72,32.67,0
8809,-87.71,38.08,0
8810,-87.66,15.44,0
8811,-87.65,14.44,0
8812,-87.64,21.14,0
8813,-87.63,15.65,0
8814,-87.62,15.21,0
8815,-87.61,13.72,0
8816,-87.59,55.69,0
8817,-87.58,14.06,0
8818,-87.55,37.39,0
8819,-87.54,66.69,0
8820,-87.53,20.97,0
8821,-87.51,14.89,0
8822,-87.49,14.4,0
8823,-87.47,15.2,0
8824,-87.45,51.64,0
8825,-87.44,32.22,0
8826,-87.42,21.16,0
8827,-87.35,65.94,0
8828,-87.32,14.16,0
8829,-87.31,54.36,0
8830,-87.29,15.36,0
8831,-87.28,13.81,0
8832,-87.25,15.56,0
8833,-87.22,72.12,0
8834,-87.2,14.56,0
8835,-87.19,40.57,0
8836,-87.18,52.61,0
8837,-87.16,72.69,0
8838,-87.12,73.32,0
8839,-87.1,31.49,0
8840,-87.09,15.36,0
8841,-87.08,15.55,0
8842,-87.05,51.68,0
8843,-87.04,32.66,0
8844,-87,39.63,0
8845,-86.95,13.57,0
8846,-86.94,14.85,0
8847,-86.89,14.09,0
8848,-86.86,14.46,0
8849,-86.81,15.02,0
8850,-86.8,12.73,0
8851,-86.79,38.45,0
8852,-86.74,38.22,0
8853,-86.73,15.3,0
